Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Almaty QF,L vs Medvedev,0.93,0.56,43.2,3.1,3.6%,46.4%,0.0%,76.0%,12.9%,35.7%
2025 Rome R128,W vs Fonseca,1.03,1.53,50.1,2.0,5.9%,67.6%,3.0%,78.8%,37.8%,41.9%
2025 Miami R128,L vs Monfils,1.00,0.81,63.0,2.0,8.3%,66.7%,4.4%,55.6%,23.3%,40.0%
2025 Doha R16,L vs Lehecka,0.85,0.43,41.5,2.4,9.7%,61.3%,0.0%,51.9%,20.0%,23.8%
2025 Rotterdam R16,L vs Rublev,0.89,0.77,63.0,2.3,12.2%,68.3%,5.3%,60.5%,30.0%,31.6%
2025 Hong Kong R16,W vs Rublev,1.39,1.21,61.0,2.6,7.7%,48.1%,2.0%,68.6%,39.1%,33.3%
2024 Vienna R32,L vs Machac,0.96,0.56,49.1,3.4,0.0%,54.8%,6.9%,72.4%,23.3%,19.2%
2024 US Open R64,L vs Medvedev,0.82,0.68,28.9,2.0,3.8%,50.0%,0.0%,53.2%,38.8%,41.3%
2024 Wimbledon R128,L vs Struff,1.02,0.77,42.1,2.9,9.5%,60.3%,7.3%,58.2%,27.3%,34.5%
2024 Rome R128,L vs Shevchenko,0.88,0.51,37.2,2.1,0.0%,46.7%,0.0%,53.6%,29.2%,28.6%
2024 Miami QF,L vs Zverev,0.84,0.64,46.3,2.1,12.8%,71.8%,8.8%,50.0%,18.2%,41.4%
2024 Miami R16,W vs De Minaur,1.49,1.37,47.7,2.6,7.1%,73.8%,0.0%,47.4%,30.3%,41.4%
2024 Miami R64,W vs Rune,1.32,2.41,32.2,2.1,7.7%,69.2%,8.3%,66.7%,40.9%,78.9%
2024 Indian Wells R16,L vs Alcaraz,0.95,0.49,43.8,2.3,3.3%,60.0%,3.6%,53.6%,30.8%,13.0%
2024 Indian Wells R32,W vs Seyboth Wild,0.94,3.12,34.9,2.1,19.0%,81.0%,11.1%,88.9%,51.7%,50.0%
2024 Auckland R16,L vs Shelton,0.71,0.62,42.4,2.6,4.0%,72.0%,0.0%,58.3%,32.3%,28.6%
2023 Shanghai QF,L vs Hurkacz,1.12,0.74,61.0,4.0,9.3%,55.8%,5.1%,53.8%,24.3%,36.4%
2023 Shanghai R16,W vs Ruud,1.10,1.16,81.8,4.1,8.6%,65.5%,1.8%,63.6%,39.1%,35.6%
2023 Shanghai R32,W vs Lajovic,1.24,2.02,30.8,2.0,15.4%,76.9%,8.7%,60.9%,50.0%,50.0%
2023 Shanghai R64,W vs De Minaur,1.09,1.49,51.7,2.0,14.7%,58.8%,0.0%,80.6%,40.6%,43.3%
2025 (6 matches),,1.04,0.87,55.5,2.4,8.1%,59.8%,2.7%,64.8%,28.4%,35.0%
2024 (10 matches),,0.99,0.86,40.4,2.4,6.7%,62.7%,4.3%,58.2%,31.8%,37.0%
2023 (7 matches),,1.10,1.12,53.0,2.4,9.2%,62.5%,5.2%,65.0%,36.1%,37.8%
2022 (1 matches),,1.16,1.16,71.6,17.5,7.8%,58.8%,6.4%,66.0%,34.0%,41.7%
2021 (1 matches),,0.79,0.54,44.8,2.3,10.3%,79.3%,12.0%,56.0%,17.2%,26.9%
Career (36 matches),,1.03,0.96,54.8,2.7,5.7%,60.9%,3.3%,61.8%,34.7%,37.5%
