Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Almaty QF,L vs Medvedev,25,20,1.3,22.3%,17.9%,24,19,1.3,24.2%,19.2%,6.1%,5.1%,2.9,33.9%,11.6%
2025 Roland Garros R64,L vs Alcaraz,20,39,0.5,10.0%,19.4%,16,37,0.4,8.5%,19.6%,5.8%,1.6%,1.5,19.4%,12.9%
2025 Rome Masters R128,W vs Fonseca,34,26,1.3,25.2%,19.3%,31,25,1.2,25.2%,20.3%,8.1%,5.7%,0.7,19.3%,25.9%
2025 Miami Masters R128,L vs Monfils,53,34,1.6,30.1%,19.3%,47,34,1.4,31.1%,22.5%,12.6%,9.9%,2.7,27.3%,10.2%
2025 Doha R16,L vs Lehecka,23,27,0.9,22.1%,26.0%,20,25,0.8,21.5%,26.9%,5.4%,1.1%,2.0,26.9%,13.5%
2025 Rotterdam R16,L vs Rublev,46,22,2.1,29.3%,14.0%,39,19,2.1,28.5%,13.9%,9.5%,5.8%,2.9,27.4%,9.6%
2025 Hong Kong R16,W vs Rublev,53,31,1.7,28.2%,16.5%,48,29,1.7,28.6%,17.3%,13.1%,1.8%,2.5,28.7%,11.7%
2024 Vienna R32,L vs Machac,23,20,1.2,19.8%,17.2%,21,19,1.1,20.6%,18.6%,6.9%,5.9%,2.0,35.3%,18.1%
2024 US Open R64,L vs Medvedev,31,45,0.7,16.0%,23.2%,29,42,0.7,17.0%,24.6%,9.4%,7.0%,1.4,17.5%,12.9%
2024 US Open R128,W vs Medjedovic,32,32,1.0,11.9%,11.9%,14,22,0.6,6.5%,10.3%,5.6%,0.9%,0.8,15.6%,19.3%
2024 Wimbledon R128,L vs Struff,37,36,1.0,15.3%,14.9%,27,32,0.8,13.8%,16.3%,10.2%,2.6%,1.4,24.8%,17.8%
2024 Rome Masters R128,L vs Shevchenko,18,21,0.9,17.5%,20.4%,18,19,0.9,18.2%,19.2%,11.1%,3.0%,1.6,31.1%,19.4%
2024 Miami Masters QF,L vs Zverev,28,22,1.3,20.7%,16.3%,20,21,1.0,16.7%,17.5%,9.2%,7.5%,2.0,14.8%,7.4%
2024 Miami Masters R16,W vs De Minaur,18,33,0.5,12.7%,23.2%,15,31,0.5,11.5%,23.7%,8.4%,3.1%,0.8,13.4%,17.6%
2024 Miami Masters R64,W vs Rune,24,9,2.7,26.4%,9.9%,20,8,2.5,24.1%,9.6%,13.3%,10.8%,0.7,15.4%,20.9%
2024 Indian Wells Masters R16,L vs Alcaraz,19,20,1.0,17.8%,18.7%,17,19,0.9,17.3%,19.4%,9.2%,1.0%,2.1,32.7%,15.9%
2024 Indian Wells Masters R32,W vs Seyboth Wild,29,12,2.4,30.9%,12.8%,23,11,2.1,27.4%,13.1%,21.4%,3.6%,1.0,20.2%,20.2%
2024 Auckland R16,L vs Shelton,12,12,1.0,11.1%,11.1%,11,8,1.4,12.2%,8.9%,8.9%,2.2%,2.3,29.6%,13.0%
2023 Shanghai Masters QF,L vs Hurkacz,30,28,1.1,19.7%,18.4%,24,28,0.9,18.6%,21.7%,14.0%,4.7%,2.4,23.7%,9.9%
2023 Shanghai Masters R16,W vs Ruud,59,40,1.5,25.0%,16.9%,53,39,1.4,25.0%,18.4%,14.6%,9.9%,1.8,20.8%,11.4%
Career (28 matches),,913,786,1.2,20.5%,17.7%,759,720,1.1,19.4%,18.4%,10.8%,5.0%,1.5,21.2%,14.2%
