Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,10,6,4,60.0%,9,4,5,44.4%,2023,2026,R32,10,1.02,6.4%,3.1%,66.1%,69.5%,52.1%,63.6%,37.2%,69.4%,34.5%
Roland Garros,3,Clay,6,3,3,50.0%,1,1,0,100.0%,2023,2025,R64,6,0.99,4.1%,2.8%,64.5%,66.2%,52.1%,61.2%,38.5%,56.5%,34.0%
Wimbledon,3,Grass,7,3,4,42.9%,4,3,1,75.0%,2023,2025,R64,7,0.91,8.0%,3.6%,64.8%,71.2%,54.7%,65.4%,31.4%,55.6%,37.5%
US Open,3,Hard,5,2,3,40.0%,4,0,4,0.0%,2023,2025,R64,5,0.96,8.4%,4.1%,62.8%,69.1%,47.0%,60.9%,37.7%,55.2%,47.1%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2024,2024,R64,1,0.63,3.8%,1.9%,63.5%,60.6%,31.6%,50.0%,31.5%,33.3%,14.3%
Davis Cup,5,,7,1,6,14.3%,3,1,2,33.3%,2021,2026,,2,0.71,6.2%,2.3%,68.2%,71.6%,48.8%,64.3%,25.2%,66.7%,0.0%
Miami Masters,3,Hard,7,4,3,57.1%,0,0,0,-,2024,2026,QF,7,1.02,6.3%,2.0%,72.5%,68.3%,52.9%,64.0%,36.8%,68.3%,45.9%
Indian Wells Masters,3,Hard,7,4,3,57.1%,1,1,0,100.0%,2024,2026,R16,7,1.12,7.7%,2.5%,60.8%,73.0%,55.2%,66.1%,38.0%,65.6%,30.6%
Dubai,3,Hard,3,0,3,0.0%,1,0,1,0.0%,2024,2026,R32,3,0.90,8.8%,3.8%,54.2%,74.5%,46.2%,61.5%,34.5%,43.8%,29.4%
Doha,3,Hard,6,3,3,50.0%,1,1,0,100.0%,2024,2026,R16,6,0.97,6.1%,3.1%,64.7%,71.7%,50.4%,64.2%,34.9%,33.3%,39.4%
Auckland,2,Hard,6,4,2,66.7%,3,1,2,33.3%,2024,2026,SF,6,1.03,5.7%,2.2%,67.2%,72.9%,54.3%,66.8%,34.1%,58.8%,40.0%
Hong Kong,2,Hard,5,2,3,40.0%,1,1,0,100.0%,2024,2026,QF,5,0.95,7.5%,3.5%,64.3%,71.7%,41.1%,60.8%,37.4%,56.8%,32.5%
