Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 US Open R128,L vs Anisimova,0.82,0.67,49.1,2.2,0.0%,56.7%,0.0%,52.0%,35.5%,38.5%
2021 Wimbledon R128,L vs Sevastova,0.96,0.69,54.6,3.0,0.0%,40.6%,0.0%,60.0%,42.9%,28.0%
2021 Roland Garros R64,L vs Mertens,1.04,0.81,75.7,4.0,0.0%,60.8%,0.0%,48.9%,29.5%,41.5%
2021 Roland Garros R128,W vs Watson,1.03,1.40,57.2,3.2,3.0%,66.7%,0.0%,62.5%,51.0%,44.9%
2021 Australian Open R32,L vs Muguruza,0.89,0.47,34.0,2.2,0.0%,35.0%,0.0%,41.2%,44.0%,20.8%
2021 Australian Open R64,W vs Pera,1.10,1.23,68.6,4.8,6.7%,60.0%,0.0%,66.7%,44.2%,38.0%
2020 Roland Garros R128,L vs Jabeur,0.99,0.75,61.9,5.2,2.0%,61.2%,0.0%,48.9%,33.3%,34.3%
2020 Australian Open R32,L vs Bertens,1.00,0.68,57.0,2.1,2.5%,60.0%,0.0%,48.7%,31.3%,31.0%
2020 Australian Open R64,W vs Blinkova,1.06,1.14,73.3,4.9,4.3%,53.2%,0.0%,45.5%,50.0%,58.7%
2020 Australian Open R128,W vs Anisimova,0.98,1.22,59.6,3.2,2.4%,57.1%,0.0%,59.5%,48.1%,56.0%
2019 US Open R128,L vs Barty,0.84,0.67,52.9,4.1,0.0%,57.9%,0.0%,62.2%,21.6%,43.8%
2019 Washington QF,L vs Giorgi,0.84,0.58,36.5,2.0,-,55.9%,-,38.7%,30.8%,42.9%
2019 Washington R16,W vs Tsurenko,1.12,1.27,59.0,2.2,-,51.4%,-,58.8%,48.7%,54.1%
2019 Wimbledon R128,L vs Collins,0.88,0.74,52.5,2.0,6.1%,54.5%,0.0%,72.7%,31.4%,29.4%
2019 Eastbourne R64,L vs Tsurenko,0.89,0.64,41.4,2.1,-,59.3%,-,34.6%,30.3%,46.7%
2019 W100 Manchester R16,W vs Anderson,0.85,3.18,28.3,2.2,-,88.2%,-,76.5%,66.7%,65.0%
2019 Roland Garros R64,L vs Kudermetova,1.03,0.73,54.3,2.7,0.0%,40.6%,0.0%,42.9%,43.3%,39.3%
2019 Roland Garros R64,L vs Kudermetova,1.03,0.73,54.3,2.7,0.0%,40.6%,0.0%,42.9%,43.3%,39.3%
2019 Roland Garros R128,W vs Albie,1.04,1.83,37.8,2.2,0.0%,78.6%,0.0%,54.2%,52.0%,63.6%
2019 W60 Fukuoka F,L vs Watson,0.88,0.80,60.8,2.4,-,56.1%,-,60.0%,36.2%,41.5%
2021 (6 matches),,0.99,0.89,59.9,3.0,1.9%,55.5%,0.0%,56.5%,41.6%,37.2%
2020 (4 matches),,1.00,0.98,63.4,3.4,2.8%,57.9%,0.0%,50.3%,42.3%,47.5%
2019 (31 matches),,1.01,1.08,49.4,2.6,1.1%,57.9%,0.4%,55.7%,43.9%,48.7%
2018 (31 matches),,0.99,1.00,56.7,2.6,3.7%,59.2%,2.9%,54.3%,41.3%,45.7%
2017 (41 matches),,1.03,1.15,52.7,2.6,3.9%,61.0%,2.1%,56.4%,46.1%,45.5%
Career (210 matches),,1.01,1.04,55.8,2.7,2.7%,58.4%,1.5%,55.0%,43.8%,45.5%
