Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Saisai Zheng [CHN],1,6,14.3%,1,0,1,0.0%,2012,2019,2,1.08,1.2%,4.3%,69.6%,61.6%,46.9%,57.1%,46.2%,56.3%,47.4%
6,Heather Watson [GBR],3,3,50.0%,2,0,2,0.0%,2010,2025,5,1.17,2.0%,3.6%,71.7%,61.5%,50.0%,58.2%,49.0%,57.9%,47.7%
6,Nao Hibino [JPN],3,3,50.0%,0,0,0,-,2012,2021,4,1.03,1.7%,3.0%,67.8%,61.4%,46.7%,56.7%,44.8%,56.0%,32.4%
6,Kurumi Nara [JPN],2,4,33.3%,1,1,0,100.0%,2010,2021,4,0.94,1.8%,6.3%,63.4%,56.9%,41.0%,51.1%,46.2%,55.3%,51.5%
6,Xinyun Han [CHN],6,0,100.0%,1,1,0,100.0%,2013,2019,4,1.50,1.9%,7.0%,71.4%,71.1%,34.4%,60.6%,59.0%,50.0%,56.1%
5,Kateryna Baindl [UKR],3,2,60.0%,1,0,1,0.0%,2012,2021,4,1.12,4.1%,4.8%,71.9%,67.6%,41.5%,60.3%,44.5%,54.5%,43.6%
5,Kaia Kanepi [EST],2,3,40.0%,1,1,0,100.0%,2010,2021,5,0.83,2.9%,5.7%,65.5%,60.1%,35.8%,51.7%,40.3%,56.0%,42.9%
5,Christina Mchale [USA],3,2,60.0%,2,1,1,50.0%,2014,2021,5,0.93,1.2%,4.1%,68.0%,54.5%,41.2%,50.2%,46.5%,54.1%,39.3%
5,Anna Blinkova [RUS],4,1,80.0%,1,0,1,0.0%,2016,2020,4,1.05,1.8%,3.3%,68.7%,57.8%,44.8%,53.7%,48.8%,60.8%,42.6%
5,Lesia Tsurenko [UKR],3,2,60.0%,1,1,0,100.0%,2010,2019,5,1.00,0.6%,6.2%,70.3%,57.4%,33.0%,50.1%,50.0%,61.8%,55.6%
5,Monica Niculescu [ROU],3,2,60.0%,2,2,0,100.0%,2010,2019,5,0.96,1.2%,6.0%,63.5%,57.2%,40.1%,51.0%,47.3%,47.2%,53.8%
5,Luksika Kumkhum [THA],2,3,40.0%,1,1,0,100.0%,2013,2017,4,0.86,2.5%,5.7%,65.1%,56.5%,40.5%,50.9%,42.1%,63.0%,41.7%
4,Sachia Vickery [USA],3,1,75.0%,1,0,1,0.0%,2015,2024,2,0.98,1.2%,2.9%,68.6%,53.0%,48.1%,51.4%,47.5%,66.7%,66.7%
4,Madison Brengle [USA],2,2,50.0%,2,1,1,50.0%,2015,2021,1,1.02,0.0%,4.2%,70.6%,52.4%,42.9%,49.6%,51.2%,46.7%,40.9%
4,Belinda Bencic [SUI],1,3,25.0%,1,0,1,0.0%,2013,2021,3,0.60,2.9%,4.7%,64.5%,56.8%,44.3%,52.3%,28.7%,55.2%,22.2%
