Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 W50+H Palma del RÃ­o R32,W vs Jorge,17,11,1.5,18.1%,11.7%,17,11,1.5,18.9%,12.2%,11.1%,7.8%,0.8,16.0%,21.3%
2021 US Open R128,L vs Anisimova,12,18,0.7,10.7%,16.1%,12,15,0.8,11.8%,14.7%,7.8%,2.0%,1.0,19.6%,18.8%
2021 Wimbledon R128,L vs Sevastova,14,22,0.6,12.2%,19.1%,14,19,0.7,13.0%,17.6%,10.2%,2.8%,1.5,18.3%,12.2%
2021 Roland Garros R64,L vs Mertens,28,27,1.0,15.3%,14.8%,28,27,1.0,16.4%,15.8%,,,1.4,19.7%,13.7%
2021 Roland Garros R128,W vs Watson,25,13,1.9,15.2%,7.9%,25,13,1.9,16.4%,8.6%,,,1.0,19.4%,18.8%
2021 Phillip Island Trophy R16,L vs Andreescu,1,16,0.1,2.4%,38.1%,0,15,0.0,0.0%,38.5%,0.0%,0.0%,0.8,14.3%,19.0%
2021 Australian Open R32,L vs Muguruza,4,24,0.2,4.7%,27.9%,4,24,0.2,4.9%,29.3%,,,1.0,16.3%,16.3%
2021 Australian Open R64,W vs Pera,15,21,0.7,7.9%,11.1%,15,21,0.7,8.7%,12.2%,,,0.6,14.8%,24.3%
2021 Australian Open R128,W vs Zidansek,14,18,0.8,11.6%,14.9%,14,18,0.8,12.3%,15.8%,,,0.5,11.6%,24.8%
2020 Roland Garros R128,L vs Jabeur,12,18,0.7,7.1%,10.7%,12,18,0.7,7.5%,11.3%,,,1.3,25.6%,20.2%
2020 Australian Open R32,L vs Bertens,18,25,0.7,12.9%,17.9%,18,25,0.7,13.7%,19.1%,,,1.8,23.6%,12.9%
2020 Australian Open R64,W vs Blinkova,25,34,0.7,13.2%,18.0%,25,34,0.7,14.5%,19.7%,,,0.7,17.5%,23.8%
2020 Australian Open R128,W vs Anisimova,14,14,1.0,7.7%,7.7%,14,14,1.0,8.3%,8.3%,,,0.7,23.2%,32.0%
2019 US Open R128,L vs Barty,8,32,0.3,5.6%,22.2%,8,30,0.3,6.1%,22.9%,1.5%,4.6%,0.8,18.8%,25.0%
2019 Wimbledon R128,L vs Collins,15,23,0.7,11.1%,17.0%,13,22,0.6,10.1%,17.1%,7.0%,3.1%,1.1,19.3%,17.0%
2019 Roland Garros R64,L vs Kudermetova,10,20,0.5,8.5%,16.9%,10,20,0.5,8.9%,17.9%,,,1.2,22.9%,19.5%
2019 Roland Garros R128,W vs Albie,13,11,1.2,13.1%,11.1%,13,11,1.2,13.8%,11.7%,,,0.4,11.1%,27.3%
2019 Dubai R64,L vs Jakupovic,7,38,0.2,5.0%,27.0%,6,36,0.2,4.5%,27.1%,3.8%,0.8%,0.7,19.9%,27.0%
2018 US Open R128,L vs Pliskova,25,27,0.9,17.1%,18.5%,20,26,0.8,15.9%,20.6%,12.7%,3.2%,1.1,22.6%,21.2%
2017 Hong Kong R32,L vs Svitolina,24,41,0.6,15.6%,26.6%,19,35,0.5,14.1%,25.9%,8.9%,4.4%,0.8,11.0%,13.6%
Career (48 matches),,815,1189,0.7,12.1%,17.6%,747,1084,0.7,12.0%,17.4%,5.7%,3.1%,0.9,17.2%,19.5%
