Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
12,Younes El Aynaoui [MAR],4,8,33.3%,2,0,2,0.0%,1993,2001,10,0.96,4.5%,4.0%,58.4%,70.7%,50.0%,62.1%,36.4%,48.1%,24.7%
9,Davide Sanguinetti [ITA],4,5,44.4%,7,3,4,42.9%,1991,2001,3,1.36,5.4%,3.7%,58.9%,74.3%,57.4%,67.3%,44.3%,80.0%,35.7%
9,Francisco Clavet [ESP],3,6,33.3%,3,1,2,33.3%,1994,1999,8,0.89,3.6%,4.7%,51.1%,72.3%,40.7%,56.9%,38.6%,56.3%,51.1%
7,Hicham Arazi [MAR],3,4,42.9%,3,1,2,33.3%,1994,2002,5,1.06,6.5%,2.3%,58.7%,66.7%,49.4%,59.5%,42.7%,55.9%,40.7%
7,Fabrice Santoro [FRA],3,4,42.9%,2,1,1,50.0%,1992,2001,5,0.87,8.8%,3.4%,49.0%,75.0%,48.1%,61.3%,33.6%,70.7%,29.6%
7,Alex Corretja [ESP],2,5,28.6%,2,2,0,100.0%,1994,1999,7,0.85,4.1%,3.7%,58.5%,70.6%,42.4%,58.9%,35.2%,56.7%,29.4%
7,Vincent Spadea [USA],3,4,42.9%,1,0,1,0.0%,1994,1999,6,0.98,5.0%,4.0%,55.8%,67.6%,46.5%,58.3%,41.0%,53.1%,50.0%
7,Felix Mantilla [ESP],3,4,42.9%,2,1,1,50.0%,1995,1999,4,0.86,6.1%,3.9%,55.4%,70.3%,40.0%,56.8%,37.2%,44.8%,29.0%
6,Fernando Vicente [ESP],4,2,66.7%,3,2,1,66.7%,1997,2001,6,0.92,2.9%,3.9%,54.1%,65.8%,40.8%,54.3%,41.8%,58.2%,41.8%
6,Fernando Meligeni [BRA],3,3,50.0%,2,1,1,50.0%,1993,2001,4,0.96,3.6%,5.5%,56.9%,71.2%,53.4%,63.5%,35.2%,70.0%,26.1%
6,Christian Ruud [NOR],4,2,66.7%,2,2,0,100.0%,1996,2000,5,1.07,4.9%,2.0%,55.9%,66.7%,48.1%,58.5%,44.4%,47.2%,44.7%
6,Hernan Gumy [ARG],3,3,50.0%,3,2,1,66.7%,1993,1996,2,0.81,2.9%,4.0%,50.6%,65.9%,46.5%,56.3%,35.3%,60.0%,45.5%
5,Sjeng Schalken [NED],1,4,20.0%,1,1,0,100.0%,1994,2001,4,0.69,4.3%,7.6%,52.7%,56.7%,40.2%,48.9%,35.0%,48.5%,70.0%
5,Dominik Hrbaty [SVK],2,3,40.0%,1,1,0,100.0%,1996,2000,4,0.79,6.3%,3.8%,54.5%,67.8%,38.6%,54.5%,35.7%,48.6%,25.9%
5,Alberto Berasategui [ESP],2,3,40.0%,1,0,1,0.0%,1991,1999,3,0.91,3.8%,2.5%,64.8%,74.5%,36.1%,61.0%,35.6%,65.2%,42.9%
