Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2002,3,1,2,33.3%,3-4,42.9%,33-36,47.8%,1-0,100.0%,3,75.8%,20.0%,4.7%,2.3%,59.5%,68.0%,51.7%,61.4%,36.2%,48.4%,0.94,R16 (Casablanca)
2001,25,6,19,24.0%,18-47,27.7%,258-360,41.7%,5-5,50.0%,23,67.0%,17.0%,4.6%,3.9%,58.4%,66.6%,45.7%,57.9%,36.2%,46.8%,0.86,R16 (3x)
2000,53,24,29,45.3%,64-74,46.4%,661-701,48.5%,12-10,54.5%,49,77.2%,19.3%,6.5%,4.7%,56.1%,72.2%,50.1%,62.5%,36.4%,49.3%,0.97,SF (2x)
1999,52,29,23,55.8%,72-59,55.0%,648-595,52.1%,8-13,38.1%,48,75.0%,28.0%,6.3%,3.3%,58.0%,70.2%,48.1%,60.9%,40.0%,50.4%,1.02,F (2x)
1998,42,21,21,50.0%,51-55,48.1%,514-541,48.7%,12-9,57.1%,38,73.8%,21.8%,5.3%,3.4%,59.4%,70.2%,47.8%,61.1%,37.7%,49.2%,0.97,F (Bologna)
1997,51,23,28,45.1%,53-68,43.8%,546-598,47.7%,4-6,40.0%,49,73.5%,24.1%,5.8%,3.9%,56.1%,71.8%,46.8%,60.8%,38.7%,49.5%,0.99,SF (2x)
1996,40,17,23,42.5%,40-57,41.2%,427-483,46.9%,6-5,54.5%,38,72.8%,19.5%,6.1%,4.6%,54.3%,71.9%,45.8%,60.0%,35.9%,48.2%,0.90,W (2x)
1995,31,16,15,51.6%,40-38,51.3%,371-351,51.4%,2-7,22.2%,29,73.5%,27.6%,6.3%,3.3%,50.5%,71.5%,48.8%,60.2%,39.9%,50.0%,1.00,QF (5x)
1994,35,16,19,45.7%,38-40,48.7%,385-383,50.1%,8-5,61.5%,31,72.7%,22.2%,5.3%,3.7%,54.9%,70.4%,47.8%,60.2%,38.9%,49.5%,0.98,F (Casablanca)
1993,6,4,2,66.7%,10-4,71.4%,78-53,59.5%,1-1,50.0%,4,60.0%,40.0%,6.7%,1.7%,55.9%,65.1%,41.2%,54.5%,42.9%,48.9%,0.94,R16 (2x)
1992,5,2,3,40.0%,8-6,57.1%,71-70,50.4%,2-0,100.0%,2,74.2%,15.6%,2.4%,1.0%,58.5%,64.2%,51.8%,59.0%,33.2%,46.6%,0.81,
1991,4,0,4,0.0%,1-10,9.1%,39-63,38.2%,0-1,0.0%,0,,,,,,,,,,,,
1990,5,4,1,80.0%,10-6,62.5%,85-75,53.1%,1-1,50.0%,0,,,,,,,,,,,,
Career,352,163,189,46.3%,408-468,46.6%,4116-4309,48.9%,62-63,49.6%,314,73.6%,22.8%,5.9%,3.8%,56.2%,70.7%,47.8%,60.6%,38.0%,49.2%,0.97,
