Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 W75 Granby R32,L vs Vidmanova,67% (2/3),50% (2/4),0/0,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2020 US Open R128,L vs Juvan,63% (5/8),31% (5/16),0/0,0/0,50% (6/12),0/2,0/1,25% (1/4),20% (1/5)
2019 W60 Concord MA SF,L vs Li,60% (6/10),36% (5/14),1/2,0/0,54% (7/13),0/2,0/1,- (0/0),- (0/0)
2019 W60 Berkeley CA R16,L vs Ahn,100% (3/3),29% (4/14),0/0,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2019 W60 Berkeley CA R32,W vs Khazaniuk,63% (5/8),73% (8/11),2/3,1/2,55% (6/11),0/0,0/0,- (0/0),- (0/0)
2019 W60 Honolulu HI F,W vs Gibbs,43% (6/14),75% (6/8),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Denver CO SF,W vs Whittle,62% (8/13),71% (5/7),2/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W25 Denver CO R32,W vs Villarreal,73% (11/15),31% (5/16),2/5,1/1,20% (1/5),0/1,0/0,- (0/0),- (0/0)
2019 W25 Sumter SC R32,W vs Robinson,50% (5/10),54% (7/13),2/5,1/4,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Bethany Beach DE F,W vs Subhash,55% (6/11),35% (6/17),2/4,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Bethany Beach DE SF,W vs Herdzelas,70% (7/10),45% (5/11),2/2,1/1,33% (2/6),2/2,0/0,40% (2/5),100% (5/5)
2019 W25 Bethany Beach DE R32,W vs Topalova,60% (6/10),70% (7/10),2/2,1/1,43% (3/7),0/0,0/0,- (0/0),- (0/0)
2019 W100 Bonita Springs FL R16,L vs Davis,29% (2/7),83% (5/6),0/0,0/0,27% (3/11),0/2,0/1,- (0/0),- (0/0)
2019 W25 Osprey FL F,L vs Li,71% (5/7),43% (3/7),0/0,0/0,50% (5/10),2/4,1/2,- (0/0),- (0/0)
2019 W25 Osprey FL SF,W vs Govortsova,62% (8/13),47% (9/19),2/5,1/1,50% (8/16),0/1,0/0,- (0/0),- (0/0)
2019 W25 Osprey FL QF,W vs Glatch,64% (9/14),25% (3/12),2/5,1/3,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Osprey FL R16,W vs Piter,57% (8/14),40% (4/10),2/4,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W80 Dothan AL QF,L vs Ruse,25% (2/8),43% (3/7),0/0,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2019 W25 Pelham AL R32,L vs Kucova,64% (9/14),27% (3/11),1/4,0/0,40% (4/10),1/3,1/2,- (0/0),- (0/0)
2019 W80 Palm Harbor FL R32,L vs Nara,42% (5/12),54% (7/13),1/3,0/0,53% (10/19),2/4,2/3,- (0/0),- (0/0)
2025 (1 matches),,66.7%,50.0%,-,-,33.3%,33.3%,0.0%,-,-
2020 (1 matches),,62.5%,31.3%,-,-,50.0%,0.0%,0.0%,25.0%,20.0%
2019 (21 matches),,58.4%,46.8%,50.9%,61.9%,48.0%,40.6%,33.3%,58.3%,50.0%
2018 (1 matches),,42.1%,31.3%,100.0%,-,60.0%,71.4%,75.0%,-,-
2017 (40 matches),,54.7%,51.4%,53.4%,48.8%,47.7%,55.3%,66.1%,49.3%,47.1%
Career (89 matches),,53.6%,48.4%,48.7%,45.2%,49.0%,52.5%,54.4%,53.0%,46.3%
