Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 W75 Granby R32,L vs Vidmanova,38% (3/8),67% (2/3),1/5,88% (7/8),14% (1/7),0/2,0/0,0/1,0/0,0/1
2020 US Open R128,L vs Juvan,73% (8/11),63% (5/8),3/4,73% (8/11),25% (2/8),3/5,0/2,0/1,0/0,0/0
2019 W60 Concord MA SF,L vs Li,62% (8/13),63% (5/8),1/6,58% (7/12),14% (1/7),3/5,1/1,1/1,0/0,1/1
2019 W60 Berkeley CA R16,L vs Ahn,54% (7/13),57% (4/7),2/5,62% (8/13),25% (2/8),2/4,0/2,0/2,0/0,0/0
2019 W60 Berkeley CA R32,W vs Khazaniuk,67% (8/12),100% (8/8),4/4,50% (6/12),17% (1/6),3/6,1/2,0/0,1/2,0/0
2019 W60 Honolulu HI F,W vs Gibbs,86% (6/7),100% (6/6),1/1,38% (3/8),33% (1/3),3/4,0/1,0/0,0/1,0/0
2019 W25 Denver CO SF,W vs Whittle,60% (6/10),83% (5/6),1/1,11% (1/9),0% (0/1),3/4,1/2,0/0,0/0,0/0
2019 W25 Denver CO R32,W vs Villarreal,63% (10/16),50% (5/10),0/3,28% (5/18),20% (1/5),4/5,2/2,1/3,1/1,1/2
2019 W25 Sumter SC R32,W vs Robinson,78% (7/9),100% (7/7),1/2,38% (3/8),33% (1/3),4/6,1/2,0/0,0/1,0/0
2019 W25 Bethany Beach DE F,W vs Subhash,86% (6/7),100% (6/6),1/1,14% (1/7),0% (0/1),4/5,1/1,0/0,1/1,0/0
2019 W25 Bethany Beach DE SF,W vs Herdzelas,55% (6/11),83% (5/6),2/4,38% (5/13),20% (1/5),1/5,1/2,1/1,0/1,0/0
2019 W25 Bethany Beach DE R32,W vs Topalova,41% (7/17),100% (7/7),0/3,25% (4/16),0% (0/4),2/4,0/0,0/0,0/0,0/0
2019 W100 Bonita Springs FL R16,L vs Davis,55% (6/11),83% (5/6),3/7,80% (8/10),0% (0/8),1/5,0/0,0/0,0/0,0/0
2019 W25 Osprey FL F,L vs Li,36% (4/11),75% (3/4),1/5,70% (7/10),29% (2/7),1/3,0/0,1/1,0/0,1/1
2019 W25 Osprey FL SF,W vs Govortsova,63% (10/16),90% (9/10),4/8,63% (10/16),20% (2/10),5/7,0/0,0/0,0/0,0/0
2019 W25 Osprey FL QF,W vs Glatch,78% (7/9),43% (3/7),0/0,33% (3/9),100% (3/3),2/2,1/1,0/0,1/1,0/0
2019 W25 Osprey FL R16,W vs Piter,67% (6/9),67% (4/6),0/1,44% (4/9),75% (3/4),4/4,2/2,0/0,1/1,0/0
2019 W80 Dothan AL QF,L vs Ruse,44% (4/9),75% (3/4),2/6,75% (6/8),0% (0/6),1/3,0/0,0/0,0/0,0/0
2019 W25 Pelham AL R32,L vs Kucova,29% (4/14),75% (3/4),1/5,53% (8/15),25% (2/8),2/2,0/0,2/3,0/0,1/2
2019 W80 Palm Harbor FL R32,L vs Nara,64% (9/14),78% (7/9),5/7,71% (10/14),10% (1/10),4/7,1/1,0/2,0/0,0/1
2025 (1 matches),,37.5%,66.7%,20.0%,87.5%,14.3%,0.0%,-,0.0%,-,0.0%
2020 (1 matches),,72.7%,62.5%,75.0%,72.7%,25.0%,60.0%,0.0%,0.0%,-,-
2019 (21 matches),,58.1%,77.9%,43.6%,48.3%,22.4%,61.7%,58.3%,46.7%,54.5%,57.1%
2018 (1 matches),,46.7%,71.4%,16.7%,64.3%,33.3%,25.0%,-,100.0%,-,100.0%
2017 (40 matches),,56.8%,82.6%,41.7%,54.7%,14.5%,54.8%,42.9%,63.9%,66.7%,50.0%
Career (89 matches),,56.5%,79.9%,41.6%,56.0%,18.0%,54.4%,47.4%,53.5%,58.3%,42.9%
