Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 W75 Granby R32,L vs Vidmanova,26,20,1.3,26.3%,20.2%,26,14,1.9,28.9%,15.6%,18.9%,10.0%,2.9,20.2%,7.1%
2020 US Open R128,L vs Juvan,20,25,0.8,10.5%,13.1%,20,20,1.0,11.0%,11.0%,9.4%,1.7%,0.9,18.3%,20.4%
2019 W60 Concord MA SF,L vs Li,12,28,0.4,7.2%,16.9%,11,21,0.5,7.2%,13.7%,4.6%,2.6%,0.6,12.7%,22.9%
2019 W80 Dothan AL QF,L vs Ruse,3,22,0.1,2.9%,21.4%,3,21,0.1,3.0%,20.8%,1.0%,2.0%,0.9,15.5%,16.5%
2016 Washington R32,L vs Putintseva,12,47,0.3,6.3%,24.7%,12,41,0.3,6.8%,23.3%,2.8%,4.0%,0.5,13.7%,30.0%
Career (5 matches),,73,142,0.5,9.7%,19.0%,72,117,0.6,10.3%,16.7%,6.7%,3.6%,0.7,15.8%,21.1%
