Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 ITF Granby R32,L vs Vidmanova,0.0%,2.0%,46.7%,0.0%,3.7%,51.9%,60.0%,8.3%,0.0%,0.0%,0.0%,38.9%,25.0%,10.0%,33.3%,-119
2019 ITF Concord SF,L vs Li,16.0%,19.8%,42.6%,20.0%,22.0%,47.5%,54.2%,19.2%,28.6%,12.5%,20.8%,33.3%,27.3%,38.5%,33.3%,-7
2019 ITF Dothan QF,L vs Ruse,20.0%,25.5%,23.8%,21.6%,29.7%,27.6%,31.3%,19.0%,50.0%,18.8%,18.8%,15.4%,18.2%,0.0%,0.0%,-33
2016 Washington R16,L vs Putintseva,10.5%,12.6%,51.9%,10.7%,12.5%,44.0%,44.4%,13.8%,0.0%,12.1%,15.2%,65.5%,16.7%,6.7%,25.0%,-1
Last 52 Weeks (1 matches),,0.0%,2.0%,46.7%,0.0%,3.7%,51.9%,60.0%,8.3%,0.0%,0.0%,0.0%,38.9%,25.0%,10.0%,33.3%,-119
Career (4 matches),,12.1%,15.2%,43.2%,14.1%,17.6%,43.2%,47.6%,15.9%,23.5%,11.0%,14.3%,43.2%,20.8%,16.3%,25.0%,-15
