Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,22,Hard,76,54,22,71.1%,20,11,9,55.0%,1998,2026,F,47,1.14,6.1%,5.6%,60.4%,68.0%,45.3%,59.0%,46.8%,56.0%,47.5%
Roland Garros,24,Clay,72,48,24,66.7%,16,11,5,68.8%,1997,2021,F,45,1.10,3.7%,6.2%,59.9%,66.0%,43.2%,56.8%,47.4%,50.5%,47.9%
Wimbledon,24,Grass,109,90,19,82.6%,28,17,11,60.7%,1997,2023,W,73,1.22,6.2%,5.5%,63.5%,72.3%,47.3%,63.2%,45.0%,66.7%,44.6%
US Open,25,Hard,102,79,23,77.5%,23,12,11,52.2%,2011,2025,W,59,1.13,5.2%,7.0%,57.3%,70.0%,44.6%,59.1%,46.2%,60.6%,43.9%
Olympics,5,,17,13,4,76.5%,3,0,3,0.0%,2000,2016,W,4,1.22,5.2%,5.6%,63.3%,69.8%,42.9%,59.9%,49.0%,43.5%,44.7%
Fed Cup,9,,23,21,2,91.3%,2,1,1,50.0%,1999,2018,,4,1.52,3.6%,5.8%,60.1%,68.7%,55.1%,63.2%,55.9%,55.6%,56.8%
Miami,20,Hard,72,53,19,73.6%,16,12,4,75.0%,2013,2026,W,47,1.09,5.6%,7.3%,57.0%,67.5%,44.1%,57.4%,46.5%,54.2%,50.0%
Indian Wells,10,Hard,35,25,10,71.4%,6,3,3,50.0%,2001,2026,SF,17,1.02,2.8%,6.1%,62.5%,62.4%,45.7%,56.2%,44.7%,56.5%,45.6%
Auckland,7,Hard,19,13,6,68.4%,5,5,0,100.0%,2017,2026,W,17,1.15,6.0%,5.3%,58.0%,67.7%,47.3%,59.1%,46.9%,55.6%,43.9%
Cincinnati,11,Hard,23,12,11,52.2%,6,3,3,50.0%,2015,2025,SF,21,1.04,5.4%,6.5%,55.9%,66.4%,47.4%,58.0%,43.8%,55.6%,47.3%
Washington,2,Hard,3,1,2,33.3%,0,0,0,-,2022,2025,R16,3,0.80,7.1%,12.1%,55.5%,65.3%,33.3%,51.1%,39.2%,18.8%,39.1%
Montreal,4,Hard,12,8,4,66.7%,3,2,1,66.7%,2014,2023,F,12,1.07,2.8%,5.8%,57.0%,67.3%,47.6%,58.8%,44.1%,61.8%,42.2%
