Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Australian Open R128,L vs Danilovic,48% (10/21),75% (3/4),1/4,0/0,38% (3/8),0/2,0/1,67% (4/6),50% (3/6)
2025 US Open R128,L vs Muchova,44% (7/16),43% (3/7),1/3,0/0,58% (7/12),1/3,0/1,- (0/0),- (0/0)
2023 US Open R128,L vs Minnen,25% (2/8),0% (0/6),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Svitolina,42% (5/12),33% (2/6),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2023 Birmingham R32,W vs Giorgi,57% (12/21),44% (4/9),2/3,1/2,44% (4/9),2/3,0/0,62% (8/13),54% (7/13)
2023 Auckland R32,W vs Volynets,100% (8/8),36% (4/11),2/4,1/2,0% (0/2),0/0,0/0,80% (4/5),50% (3/6)
2022 US Open R128,L vs Van Uytvanck,50% (6/12),33% (1/3),0/0,0/0,67% (8/12),1/3,0/1,33% (2/6),50% (3/6)
2021 Wimbledon R64,L vs Jabeur,33% (4/12),17% (1/6),0/0,0/0,58% (7/12),1/3,0/1,- (0/0),- (0/0)
2021 Wimbledon R128,W vs Buzarnescu,58% (14/24),43% (3/7),2/5,1/3,87% (13/15),0/1,0/0,- (0/0),- (0/0)
2021 Roland Garros R128,L vs Alexandrova,100% (2/2),100% (2/2),0/0,0/0,14% (1/7),1/3,1/2,- (0/0),- (0/0)
2021 Australian Open R64,L vs Errani,33% (1/3),0% (0/5),0/0,0/0,54% (7/13),2/4,2/3,- (0/0),- (0/0)
2021 Yarra Valley Classic R32,L vs Kvitova,64% (9/14),29% (2/7),0/0,0/0,73% (8/11),4/6,1/2,43% (3/7),43% (3/7)
2020 Roland Garros R128,L vs Schmiedlova,67% (4/6),29% (4/14),0/0,0/0,54% (7/13),2/4,2/3,- (0/0),- (0/0)
2020 Australian Open R128,L vs Gauff,50% (8/16),50% (1/2),0/0,0/0,67% (4/6),3/5,0/1,67% (4/6),17% (1/6)
2019 US Open R64,L vs Svitolina,55% (6/11),33% (2/6),0/0,0/0,76% (13/17),8/10,5/6,- (0/0),- (0/0)
2019 US Open R128,W vs Zheng,47% (7/15),71% (5/7),2/6,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 Cincinnati QF,L vs Keys,38% (5/13),0% (0/2),0/0,0/0,63% (5/8),0/2,0/1,- (0/0),- (0/0)
2019 Cincinnati R32,W vs Bertens,67% (10/15),45% (5/11),2/4,1/3,50% (5/10),1/2,0/0,60% (3/5),67% (4/6)
2019 Wimbledon R128,L vs Gauff,78% (7/9),33% (1/3),0/0,0/0,0% (0/3),3/5,3/4,- (0/0),- (0/0)
2019 Birmingham QF,L vs Barty,46% (6/13),25% (1/4),0/0,0/0,50% (4/8),3/5,1/2,- (0/0),- (0/0)
2026 (1 matches),,47.6%,75.0%,25.0%,-,37.5%,0.0%,0.0%,66.7%,50.0%
2025 (1 matches),,43.8%,42.9%,33.3%,-,58.3%,33.3%,0.0%,-,-
2023 (4 matches),,55.1%,31.3%,57.1%,50.0%,39.3%,44.4%,33.3%,66.7%,52.6%
2022 (1 matches),,50.0%,33.3%,-,-,66.7%,33.3%,0.0%,33.3%,50.0%
2021 (5 matches),,54.5%,29.6%,40.0%,33.3%,62.1%,47.1%,50.0%,42.9%,42.9%
Career (372 matches),,58.8%,46.1%,53.6%,52.7%,56.6%,48.3%,45.8%,57.5%,44.6%
