Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Australian Open R128,L vs Danilovic,3.1,3.2,3.0,47.5%,42.5%,36.4%,83.3%,52.3%,9.8%,7.5,6.1,7.5,7.5
2025 US Open R128,L vs Muchova,3.0,3.0,3.0,42.2%,47.5%,55.6%,80.0%,45.7%,9.6%,14.5,18.8,1.0,1.2
2023 Wimbledon R128,L vs Svitolina,3.3,3.1,3.5,41.0%,43.8%,66.7%,33.3%,57.8%,11.4%,4.0,4.4,2.5,4.0
2023 Birmingham R32,W vs Giorgi,3.4,3.5,3.4,53.6%,49.1%,34.5%,37.5%,51.5%,5.7%,2.0,1.2,-1.0,-0.7
2023 s Hertogenbosch R32,L vs Naef,3.5,3.7,3.3,51.6%,37.1%,42.9%,58.3%,57.2%,5.5%,0.0,0.0,-3.5,-3.4
2023 Auckland R32,W vs Volynets,5.4,4.1,6.5,46.3%,77.3%,60.0%,54.2%,49.2%,3.7%,10.0,6.5,7.0,4.6
2022 US Open R128,L vs Van Uytvanck,3.7,3.9,3.3,48.0%,39.1%,33.3%,66.7%,49.0%,5.7%,15.0,16.1,-10.5,-10.7
2021 Yarra Valley Classic R32,L vs Kvitova,2.9,2.9,2.9,52.8%,34.2%,30.0%,33.3%,52.6%,10.8%,-3.5,-3.9,4.5,6.1
2019 Cincinnati QF,L vs Keys,3.0,2.8,3.2,40.9%,57.7%,36.4%,0.0%,63.6%,5.5%,-7.5,-8.1,0.0,0.0
2019 Cincinnati R64,W vs Bertens,4.2,4.3,4.2,47.9%,52.3%,45.5%,66.7%,52.0%,7.8%,13.5,8.7,-10.0,-7.2
2019 Wimbledon R128,L vs Gauff,3.8,4.0,3.7,45.6%,40.7%,60.0%,40.0%,62.3%,7.6%,6.0,5.6,-4.0,-6.7
2019 Birmingham QF,L vs Barty,3.7,4.0,3.3,42.3%,50.0%,54.5%,33.3%,54.1%,12.0%,-0.5,-0.5,-4.5,-6.2
2019 Birmingham R32,W vs Sasnovich,3.2,3.2,3.2,53.4%,55.6%,58.3%,100.0%,41.3%,12.3%,5.5,10.2,5.0,7.0
2019 Roland Garros R128,L vs Svitolina,3.9,3.6,4.3,55.9%,31.3%,26.7%,14.3%,43.3%,8.2%,-7.0,-8.5,-7.5,-7.4
2019 Rome R16,L vs Konta,2.9,3.1,2.8,46.6%,34.5%,40.0%,0.0%,39.4%,4.5%,3.5,9.2,3.0,4.8
2019 Miami R16,L vs Halep,4.3,4.9,3.6,36.7%,38.5%,70.0%,35.7%,39.6%,5.2%,4.5,6.1,-9.5,-8.7
2019 Indian Wells QF,L vs Kerber,4.6,4.5,4.8,49.4%,34.3%,42.9%,52.9%,52.3%,4.8%,5.5,3.6,-4.0,-2.9
2019 Indian Wells R64,W vs Kvitova,3.5,3.7,3.4,53.1%,41.3%,52.6%,45.5%,46.8%,10.6%,2.5,1.9,8.0,5.9
2019 Indian Wells R128,W vs Petkovic,4.0,4.3,3.7,51.2%,37.2%,71.4%,38.5%,50.8%,9.2%,5.5,4.2,-1.0,-0.8
2019 Australian Open R32,L vs Halep,4.4,4.3,4.4,44.1%,36.7%,46.7%,33.3%,46.2%,6.2%,-5.5,-5.8,2.0,1.9
Last 52 Weeks (2 matches),,3.1,3.1,3.0,45.2%,45.0%,45.0%,81.8%,49.5%,9.7%,11.0,11.1,4.3,4.6
Career (144 matches),,3.9,3.7,4.0,50.4%,51.0%,49.2%,49.0%,50.8%,5.6%,3.9,3.3,1.9,1.8
