Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Australian Open R128,L vs Danilovic,0.99,0.82,83.0,24.6,5.7%,62.3%,12.2%,53.1%,36.7%,33.3%
2025 US Open R128,L vs Muchova,0.97,0.73,49.8,2.5,6.7%,57.8%,2.4%,50.0%,38.9%,30.3%
2023 US Open R128,L vs Minnen,0.81,0.45,30.7,2.0,4.3%,30.4%,8.7%,52.2%,50.0%,15.4%
2023 Wimbledon R128,L vs Svitolina,0.93,0.69,45.9,2.9,5.4%,43.2%,0.0%,54.3%,36.7%,39.3%
2023 Birmingham R32,W vs Giorgi,1.13,1.10,83.6,2.4,6.1%,62.1%,6.7%,55.0%,39.3%,41.1%
2023 Auckland R32,W vs Volynets,1.09,1.45,50.1,3.0,3.0%,66.7%,3.7%,63.0%,47.4%,45.7%
2022 US Open R128,L vs Van Uytvanck,1.04,0.68,58.4,2.1,4.5%,56.8%,2.3%,48.8%,29.0%,33.3%
2021 Wimbledon R64,L vs Jabeur,1.07,0.69,53.3,2.7,0.0%,43.6%,0.0%,54.1%,33.3%,33.3%
2021 Wimbledon R128,W vs Buzarnescu,1.13,1.05,68.2,2.6,12.7%,63.5%,3.2%,60.3%,41.3%,28.6%
2021 Roland Garros R128,L vs Alexandrova,0.83,0.48,35.1,2.0,4.8%,42.9%,0.0%,23.5%,34.8%,42.1%
2021 Australian Open R64,L vs Errani,0.85,0.44,30.0,2.0,3.7%,44.4%,3.7%,37.0%,33.3%,27.8%
2021 Yarra Valley Classic R32,L vs Kvitova,0.93,0.77,65.3,3.1,10.2%,57.1%,2.2%,57.8%,39.0%,31.7%
2020 Roland Garros R128,L vs Schmiedlova,0.86,0.76,59.0,3.0,0.0%,42.9%,3.2%,48.4%,46.7%,50.0%
2020 Australian Open R128,L vs Gauff,0.95,0.78,53.6,2.8,10.5%,71.1%,8.8%,55.9%,28.9%,30.6%
2019 US Open R64,L vs Svitolina,0.90,0.71,45.2,2.0,4.8%,42.9%,2.5%,60.0%,35.3%,41.9%
2019 US Open R128,W vs Zheng,1.42,2.95,24.5,2.0,7.4%,74.1%,8.3%,66.7%,57.9%,64.7%
2019 Cincinnati QF,L vs Keys,0.98,0.68,51.3,2.1,0.0%,51.5%,3.2%,54.8%,26.5%,38.7%
2019 Cincinnati R32,W vs Bertens,1.18,1.22,65.6,2.4,0.0%,59.6%,2.4%,58.5%,36.7%,48.8%
2019 Wimbledon R128,L vs Gauff,0.89,0.70,53.7,2.2,3.4%,65.5%,3.8%,57.7%,24.2%,37.0%
2019 Birmingham QF,L vs Barty,0.96,0.69,52.0,3.4,-,47.2%,-,61.8%,36.7%,28.6%
2026 (1 matches),,0.99,0.82,83.0,24.6,5.7%,62.3%,12.2%,53.1%,36.7%,33.3%
2025 (1 matches),,0.97,0.73,49.8,2.5,6.7%,57.8%,2.4%,50.0%,38.9%,30.3%
2023 (4 matches),,1.03,0.91,59.5,2.5,5.0%,54.1%,4.8%,55.9%,42.6%,37.2%
2022 (1 matches),,1.04,0.68,58.4,2.1,4.5%,56.8%,2.3%,48.8%,29.0%,33.3%
2021 (5 matches),,0.99,0.73,55.7,2.4,7.5%,53.3%,2.1%,51.9%,37.3%,32.0%
Career (372 matches),,1.02,1.10,60.8,2.8,5.0%,58.5%,3.2%,57.5%,44.3%,45.7%
