Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Australian Open R128,L vs Danilovic,28,38,0.7,14.3%,19.4%,19,33,0.6,10.8%,18.8%,9.1%,1.7%,1.0,15.8%,16.3%
2025 US Open R128,L vs Muchova,23,30,0.8,14.7%,19.2%,19,20,1.0,14.3%,15.0%,8.3%,5.3%,1.0,14.7%,14.1%
2023 US Open R128,L vs Minnen,10,18,0.6,10.2%,18.4%,7,15,0.5,7.9%,16.9%,6.7%,1.1%,1.8,24.5%,13.3%
2023 Wimbledon R128,L vs Svitolina,16,33,0.5,12.3%,25.4%,14,25,0.6,12.3%,21.9%,8.8%,1.8%,1.9,21.5%,11.5%
2023 Birmingham R32,W vs Giorgi,24,35,0.7,9.9%,14.4%,16,31,0.5,7.3%,14.2%,5.0%,2.3%,0.8,18.9%,25.1%
2023 s Hertogenbosch R32,L vs Naef,20,45,0.4,11.3%,25.4%,16,42,0.4,9.9%,25.9%,6.8%,2.5%,0.7,12.4%,18.6%
2023 Auckland R32,W vs Volynets,29,30,1.0,21.8%,22.6%,27,26,1.0,21.8%,21.0%,12.1%,8.9%,0.7,12.8%,18.8%
2022 US Open R128,L vs Van Uytvanck,18,25,0.7,12.7%,17.6%,15,19,0.8,11.9%,15.1%,9.5%,1.6%,1.1,20.4%,18.3%
2021 Wimbledon R64,L vs Jabeur,15,36,0.4,11.3%,27.1%,15,33,0.5,12.0%,26.4%,8.0%,4.0%,1.3,18.8%,14.3%
2021 Wimbledon R128,W vs Buzarnescu,33,38,0.9,15.4%,17.8%,23,30,0.8,12.1%,15.8%,6.8%,3.7%,0.8,13.1%,15.4%
2021 Roland Garros R128,L vs Alexandrova,5,18,0.3,6.3%,22.5%,5,18,0.3,7.2%,26.1%,,,0.8,17.5%,22.5%
2021 Australian Open R64,L vs Errani,19,32,0.6,20.4%,34.4%,19,32,0.6,22.6%,38.1%,,,5.3,17.2%,3.2%
2021 Australian Open R128,W vs Flipkens,6,11,0.5,4.6%,8.5%,6,11,0.5,5.0%,9.2%,,,0.7,14.6%,20.0%
2021 Yarra Valley Classic R32,L vs Kvitova,21,16,1.3,12.2%,9.3%,15,12,1.3,9.9%,7.9%,5.9%,3.9%,1.7,24.4%,14.5%
2020 Roland Garros R128,L vs Schmiedlova,26,43,0.6,16.8%,27.7%,26,43,0.6,18.2%,30.1%,,,1.2,14.2%,11.6%
2020 Australian Open R128,L vs Gauff,18,35,0.5,12.3%,24.0%,18,35,0.5,14.2%,27.6%,,,0.6,10.3%,17.8%
2019 US Open R64,L vs Svitolina,29,47,0.6,19.7%,32.0%,26,40,0.7,19.7%,30.3%,11.4%,7.6%,0.6,9.5%,15.0%
2019 US Open R128,W vs Zheng,25,11,2.3,28.7%,12.6%,21,8,2.6,28.0%,10.7%,24.0%,4.0%,0.5,6.9%,14.9%
2019 Cincinnati QF,L vs Keys,3,27,0.1,2.3%,20.9%,2,19,0.1,1.8%,16.8%,1.8%,0.0%,1.1,24.0%,21.7%
2019 Cincinnati R32,W vs Bertens,22,35,0.6,12.2%,19.4%,21,32,0.7,13.3%,20.3%,8.9%,4.4%,0.8,20.0%,25.0%
Career (215 matches),,5087,6282,0.8,16.3%,20.1%,4313,5379,0.8,15.3%,19.1%,8.0%,5.1%,0.8,14.1%,17.9%
