Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Australian Open R128,L vs Danilovic,25% (4/16),75% (3/4),0/5,33% (5/15),0% (0/5),1/3,0/0,1/1,0/0,0/0
2025 US Open R128,L vs Muchova,33% (4/12),75% (3/4),0/4,58% (7/12),29% (2/7),3/3,1/1,0/1,0/0,0/0
2023 US Open R128,L vs Minnen,43% (3/7),0% (0/3),0/4,71% (5/7),0% (0/5),0/0,0/0,1/2,0/0,1/1
2023 Wimbledon R128,L vs Svitolina,44% (4/9),50% (2/4),0/4,60% (6/10),17% (1/6),0/2,0/0,2/3,0/0,1/2
2023 Birmingham R32,W vs Giorgi,24% (4/17),100% (4/4),1/5,47% (8/17),38% (3/8),3/4,0/2,2/2,0/1,0/0
2023 Auckland R32,W vs Volynets,50% (5/10),80% (4/5),1/2,20% (2/10),0% (0/2),3/4,1/2,0/0,1/2,0/0
2022 US Open R128,L vs Van Uytvanck,22% (2/9),50% (1/2),0/3,60% (6/10),33% (2/6),1/1,0/0,2/3,0/0,2/2
2021 Wimbledon R64,L vs Jabeur,33% (3/9),33% (1/3),1/5,67% (6/9),17% (1/6),1/1,0/0,0/0,0/0,0/0
2021 Wimbledon R128,W vs Buzarnescu,27% (4/15),75% (3/4),0/2,44% (7/16),71% (5/7),1/2,1/2,1/1,1/2,0/0
2021 Roland Garros R128,L vs Alexandrova,25% (2/8),100% (2/2),1/5,75% (6/8),0% (0/6),0/2,0/0,0/1,0/0,0/0
2021 Australian Open R64,L vs Errani,33% (2/6),0% (0/2),0/4,86% (6/7),0% (0/6),0/0,0/0,0/2,0/0,0/1
2021 Yarra Valley Classic R32,L vs Kvitova,33% (4/12),50% (2/4),0/2,50% (6/12),50% (3/6),1/2,0/0,1/2,0/0,1/2
2020 Roland Garros R128,L vs Schmiedlova,70% (7/10),57% (4/7),3/6,70% (7/10),14% (1/7),1/4,0/0,1/1,0/0,1/1
2020 Australian Open R128,L vs Gauff,18% (2/11),50% (1/2),0/2,40% (4/10),50% (2/4),1/1,0/0,2/2,0/0,1/1
2019 US Open R64,L vs Svitolina,30% (3/10),67% (2/3),1/4,80% (8/10),50% (4/8),2/2,0/0,2/2,0/0,1/1
2019 US Open R128,W vs Zheng,83% (5/6),100% (5/5),0/0,29% (2/7),100% (2/2),5/5,2/2,0/0,1/1,0/0
2019 Cincinnati QF,L vs Keys,22% (2/9),0% (0/2),0/2,50% (4/8),25% (1/4),0/0,0/0,0/1,0/0,0/0
2019 Cincinnati R32,W vs Bertens,47% (7/15),71% (5/7),2/5,40% (6/15),17% (1/6),3/5,1/2,0/0,0/1,0/0
2019 Wimbledon R128,L vs Gauff,20% (2/10),50% (1/2),0/3,30% (3/10),0% (0/3),0/1,0/0,1/1,0/0,0/0
2019 Birmingham QF,L vs Barty,33% (3/9),33% (1/3),0/3,50% (5/10),20% (1/5),1/1,0/0,0/1,0/0,0/1
2026 (1 matches),,25.0%,75.0%,0.0%,33.3%,0.0%,33.3%,-,100.0%,-,-
2025 (1 matches),,33.3%,75.0%,0.0%,58.3%,28.6%,100.0%,100.0%,0.0%,-,-
2023 (4 matches),,37.2%,62.5%,13.3%,47.7%,19.0%,60.0%,25.0%,71.4%,33.3%,66.7%
2022 (1 matches),,22.2%,50.0%,0.0%,60.0%,33.3%,100.0%,-,66.7%,-,100.0%
2021 (5 matches),,30.0%,53.3%,11.1%,59.6%,29.0%,42.9%,50.0%,33.3%,50.0%,33.3%
Career (372 matches),,49.7%,78.1%,39.2%,43.0%,27.2%,69.1%,66.0%,67.9%,68.7%,63.5%
