Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Championships,1,Grass,3,2,1,66.7%,0,0,0,-,1962,1962,QF,0,,,,,,,,,,
Roland Garros,5,Clay,17,13,4,76.5%,0,0,0,-,1955,1961,W,0,,,,,,,,,,
Wimbledon,7,Grass,36,29,7,80.6%,0,0,0,-,1955,1963,F,0,,,,,,,,,,
US Open,13,Grass,56,45,11,80.4%,0,0,0,-,1953,1970,W,0,,,,,,,,,,
Wightman Cup,5,Clay,9,6,3,66.7%,0,0,0,-,1957,1963,W,0,,,,,,,,,,
Fed Cup,1,,4,3,1,75.0%,0,0,0,-,1963,1963,,0,,,,,,,,,,
Los Angeles Pac Southwest,10,Hard,39,31,8,79.5%,0,0,0,-,1953,1963,W,0,,,,,,,,,,
San Juan,7,Hard,21,16,5,76.2%,0,0,0,-,1955,1963,W,0,,,,,,,,,,
Montego Bay,7,Hard,20,16,4,80.0%,0,0,0,-,1955,1963,W,0,,,,,,,,,,
Barranquilla,6,Grass,14,8,6,57.1%,0,0,0,-,1955,1963,F,0,,,,,,,,,,
Berkeley,5,Hard,22,21,1,95.5%,0,0,0,-,1958,1963,W,0,,,,,,,,,,
Haverford,5,Grass,22,18,4,81.8%,0,0,0,-,1954,1963,W,0,,,,,,,,,,
