Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
18-Mar-1964,Johannesburg,Hard,F,,,Hard d. Ann Jones [GBR],6-3 7-5,,,,,,,,
09-Mar-1964,Bloemfontein,Hard,F,,,Hard d. Maria Bueno [BRA],8-6 2-6 6-1,,,,,,,,
02-Mar-1964,Pretoria Northern Transvaal Chps,Hard,F,,,Maria Bueno [BRA] d. Hard,6-4 3-6 7-5,,,,,,,,
24-Feb-1964,Benoni,Hard,F,,,Hard d. Ann Jones [GBR],7-5 6-4,,,,,,,,
16-Feb-1964,Johannesburg Transvaal Chps 1,Hard,F,,,Hard d. Maria Bueno [BRA],6-4 6-4,,,,,,,,
02-Feb-1964,Durban,Hard,F,,,Hard d. Annette Van Zyl [RSA],6-1 6-2,,,,,,,,
13-Jan-1964,East London,Hard,F,,,Maria Bueno [BRA] d. Hard,6-4 6-4,,,,,,,,
01-Jan-1964,Port Elizabeth,Hard,F,,,Annette Van Zyl [RSA] d. Hard,2-6 7-5 6-0,,,,,,,,
05-Dec-1963,La Jolla Natls,Hard,F,,,Hard d. Tory Ann Fretz [USA],6-1 8-6,,,,,,,,
23-Sep-1963,Berkeley,Hard,F,,,(2) Hard d. (1) Maria Bueno [BRA],6-3 6-3,,,,,,,,
15-Sep-1963,Los Angeles Pac Southwest,Hard,F,,,Hard d. Billie Jean King [USA],6-3 6-3,,,,,,,,
31-Aug-1962,US National Championships,Grass,F,,,(1) Margaret Court [AUS] d. (5) Hard,9-7 6-4,,,,,,,,
01-Sep-1961,US National Championships,Grass,F,,,(1) Hard d. (7) Ann Jones [GBR],6-3 6-4,,,,,,,,
02-Sep-1960,US National Championships,Grass,F,,,(4) Hard d. (1) Maria Bueno [BRA],6-4 10-12 6-4,,,,,,,,
17-May-1960,Roland Garros,Clay,F,,,(6) Hard d. (8) Yola Ramirez [MEX],6-3 6-4,,,,,,,,
22-Jun-1959,Wimbledon,Grass,F,,,(6) Maria Bueno [BRA] d. (4) Hard,6-4 6-3,,,,,,,,
29-Aug-1958,US National Championships,Grass,F,,,(1) Althea Gibson [USA] d. Hard,3-6 6-1 6-2,,,,,,,,
24-Jun-1957,Wimbledon,Grass,F,,,Althea Gibson [USA] d. Hard,6-3 6-2,,,,,,,,
