Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2020 Roland Garros R128,L vs Kudermetova,44% (4/9),75% (3/4),1/5,75% (6/8),0% (0/6),2/3,0/0,1/2,0/0,1/1
2020 Australian Open R128,L vs Wang,27% (3/11),67% (2/3),0/3,50% (5/10),40% (2/5),2/2,0/0,2/2,0/0,2/2
2019 Fed Cup RR,L vs Tomljanovic,27% (3/11),33% (1/3),1/1,36% (4/11),25% (1/4),1/1,0/0,1/3,0/0,1/2
2019 US Open R128,L vs Pavlyuchenkova,40% (4/10),75% (3/4),1/5,56% (5/9),0% (0/5),1/3,0/0,0/0,0/0,0/0
2019 Palermo R32,L vs Badosa,29% (4/14),100% (4/4),1/4,54% (7/13),29% (2/7),1/2,0/1,0/0,0/0,0/0
2019 Wimbledon R64,L vs Suarez Navarro,33% (4/12),50% (2/4),0/2,25% (3/12),33% (1/3),2/2,0/1,2/2,0/0,2/2
2019 W100 Ilkley R32,L vs Swan,9% (1/11),100% (1/1),0/2,27% (3/11),33% (1/3),1/1,0/1,2/2,0/0,1/1
2019 Roland Garros R128,L vs Bertens,10% (1/10),0% (0/1),0/2,56% (5/9),60% (3/5),0/0,0/0,2/2,0/0,1/1
2019 Roland Garros R128,L vs Bertens,10% (1/10),0% (0/1),0/2,56% (5/9),60% (3/5),0/0,0/0,2/2,0/0,1/1
2019 Strasbourg R32,L vs Yastremska,27% (3/11),100% (3/3),1/3,60% (6/10),17% (1/6),1/2,0/0,0/2,0/0,0/1
2019 Madrid R32,L vs Putintseva,29% (4/14),75% (3/4),1/4,47% (7/15),29% (2/7),1/2,0/1,0/1,0/0,0/1
2019 Madrid R64,W vs Svitolina,36% (4/11),75% (3/4),0/2,18% (2/11),0% (0/2),3/3,1/2,2/2,0/0,0/0
2019 Rabat R32,L vs Van Uytvanck,33% (3/9),33% (1/3),0/3,60% (6/10),33% (2/6),0/1,0/0,0/1,0/0,0/1
2019 Istanbul R16,L vs Rybakina,25% (2/8),50% (1/2),0/3,63% (5/8),0% (0/5),1/1,0/0,0/2,0/0,0/1
2019 Istanbul R32,W vs Rodina,86% (6/7),83% (5/6),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,0/0,0/0
2019 Fed Cup RR,W vs Begu,33% (4/12),75% (3/4),0/1,15% (2/13),0% (0/2),3/3,2/2,0/1,1/1,0/0
2019 Lugano R32,L vs Voegele,22% (2/9),100% (2/2),1/3,56% (5/9),0% (0/5),2/2,0/0,0/2,0/0,0/1
2019 Charleston R64,L vs Kiick,38% (3/8),33% (1/3),0/5,71% (5/7),0% (0/5),0/1,0/0,0/0,0/0,0/0
2019 Miami R64,L vs Mertens,50% (5/10),60% (3/5),1/4,70% (7/10),14% (1/7),2/3,0/0,2/4,0/0,1/2
2019 Miami R128,W vs Gasparyan,60% (9/15),78% (7/9),1/4,50% (7/14),29% (2/7),4/6,0/1,0/1,0/0,0/0
2020 (2 matches),,35.0%,71.4%,12.5%,61.1%,18.2%,80.0%,-,75.0%,-,100.0%
2019 (28 matches),,34.2%,65.3%,13.9%,45.1%,24.0%,73.7%,53.3%,51.4%,100.0%,52.9%
2018 (37 matches),,43.2%,70.3%,30.1%,50.1%,29.9%,69.5%,75.0%,53.2%,90.9%,52.9%
2017 (47 matches),,50.1%,77.6%,40.4%,51.3%,22.5%,64.5%,57.1%,54.8%,52.0%,50.0%
2016 (43 matches),,48.7%,77.8%,34.5%,42.3%,26.6%,74.0%,82.2%,62.9%,88.9%,45.5%
Career (276 matches),,43.9%,75.9%,32.7%,47.6%,24.4%,67.4%,67.8%,60.1%,72.1%,62.9%
