Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,3,1,2,33.3%,3-4,42.9%,32-32,50.0%,0-0,-,0,,,,,,,,,,,,R16 (W60+H Saint-Malo)
2019,6,2,4,33.3%,4-9,30.8%,65-75,46.4%,0-1,0.0%,3,64.9%,36.1%,4.8%,4.4%,64.4%,63.4%,44.9%,56.8%,44.9%,50.9%,1.04,QF (New Haven)
2018,16,7,9,43.8%,17-21,44.7%,175-193,47.6%,2-4,33.3%,4,75.7%,28.2%,6.8%,2.2%,65.2%,65.4%,49.5%,59.9%,39.6%,50.2%,0.99,SF (Southsea $100K)
2017,14,8,6,57.1%,18-14,56.3%,144-139,50.9%,0-1,0.0%,4,63.8%,48.9%,5.4%,3.8%,60.4%,67.0%,40.8%,56.6%,49.2%,52.9%,1.14,SF (2x)
2016,22,17,5,77.3%,36-11,76.6%,261-152,63.2%,0-2,0.0%,2,88.9%,33.3%,9.6%,0.9%,63.2%,69.4%,59.5%,65.8%,42.9%,54.1%,1.25,W (Contrexeville $100K)
2015,41,28,13,68.3%,59-33,64.1%,488-402,54.8%,8-3,72.7%,0,,,,,,,,,,,,W (Essen $25K)
2014,37,24,13,64.9%,52-34,60.5%,434-365,54.3%,1-5,16.7%,1,-,-,8.3%,6.7%,56.7%,82.4%,30.8%,60.0%,35.3%,46.9%,0.88,W (Grenoble 25K)
2013,27,15,12,55.6%,32-27,54.2%,271-273,49.8%,4-0,100.0%,0,,,,,,,,,,,,F (2x)
2012,15,10,5,66.7%,22-12,64.7%,171-142,54.6%,2-2,50.0%,0,,,,,,,,,,,,F (Marseille 100K)
2011,29,21,8,72.4%,46-25,64.8%,362-303,54.4%,5-1,83.3%,0,,,,,,,,,,,,W (2x)
2010,21,14,7,66.7%,29-18,61.7%,242-215,53.0%,2-4,33.3%,0,,,,,,,,,,,,F (2x)
2009,29,18,11,62.1%,43-29,59.7%,351-314,52.8%,7-2,77.8%,0,,,,,,,,,,,,W (Saint Raphael 50K)
2008,3,2,1,66.7%,5-3,62.5%,39-27,59.1%,0-0,-,0,,,,,,,,,,,,QF (SaintMalo 100K)
2007,44,31,13,70.5%,65-35,65.0%,520-436,54.4%,11-3,78.6%,0,,,,,,,,,,,,W (3x)
2006,44,22,22,50.0%,48-48,50.0%,447-442,50.3%,3-4,42.9%,0,,,,,,,,,,,,F (Perigueux 25K)
2005,21,7,14,33.3%,19-32,37.3%,214-272,44.0%,3-2,60.0%,0,,,,,,,,,,,,QF (Belfort 25K)
2004,43,26,17,60.5%,53-45,54.1%,470-439,51.7%,6-4,60.0%,0,,,,,,,,,,,,W (Cairo 5 10K)
2003,21,10,11,47.6%,21-26,44.7%,213-227,48.4%,2-4,33.3%,0,,,,,,,,,,,,SF (Villenave d'Ornon 10K)
2000,1,0,1,0.0%,0-2,0.0%,8-10,44.4%,0-0,-,0,,,,,,,,,,,,R32 (Villenaue D'Ornon 10K)
Career,437,263,174,60.2%,572-428,57.2%,4907-4458,52.4%,56-42,57.1%,14,70.5%,37.7%,6.3%,3.3%,62.8%,66.7%,45.4%,58.8%,44.1%,51.5%,1.07,
