Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2020 Roland Garros R128,L vs Kudermetova,29% (2/7),60% (3/5),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2020 Australian Open R128,L vs Wang,88% (7/8),67% (2/3),0/0,0/0,40% (2/5),1/3,1/2,0% (0/5),50% (2/4)
2019 Fed Cup RR,L vs Tomljanovic,57% (8/14),25% (1/4),0/0,0/0,40% (2/5),1/3,0/1,- (0/0),- (0/0)
2019 US Open R128,L vs Pavlyuchenkova,67% (4/6),33% (3/9),0/0,0/0,29% (2/7),1/3,0/1,0% (0/5),50% (2/4)
2019 Palermo R32,L vs Badosa,64% (7/11),80% (4/5),1/1,0/0,55% (6/11),3/5,3/4,60% (3/5),17% (1/6)
2019 Wimbledon R64,L vs Suarez Navarro,77% (10/13),25% (2/8),0/1,0/0,50% (2/4),6/8,5/6,27% (3/11),33% (3/9)
2019 W100 Ilkley R32,L vs Swan,69% (9/13),33% (1/3),0/0,0/0,60% (3/5),3/5,1/2,33% (2/6),40% (2/5)
2019 Roland Garros R128,L vs Bertens,54% (7/13),0% (0/2),0/0,0/0,71% (5/7),3/5,0/1,- (0/0),- (0/0)
2019 Roland Garros R128,L vs Bertens,54% (7/13),0% (0/2),0/0,0/0,71% (5/7),3/5,0/1,- (0/0),- (0/0)
2019 Strasbourg R32,L vs Yastremska,50% (4/8),75% (3/4),0/0,0/0,55% (6/11),3/5,2/3,- (0/0),- (0/0)
2019 Madrid R32,L vs Putintseva,71% (10/14),38% (3/8),1/2,0/0,38% (3/8),1/3,0/1,- (0/0),- (0/0)
2019 Madrid R64,W vs Svitolina,82% (9/11),75% (3/4),2/5,1/4,50% (2/4),0/0,0/0,57% (4/7),57% (4/7)
2019 Rabat R32,L vs Van Uytvanck,43% (6/14),17% (1/6),0/0,0/0,50% (4/8),3/5,0/1,- (0/0),- (0/0)
2019 Istanbul R16,L vs Rybakina,33% (3/9),50% (1/2),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2019 Istanbul R32,W vs Rodina,70% (7/10),63% (5/8),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 Fed Cup RR,W vs Begu,65% (11/17),33% (3/9),2/4,1/3,33% (1/3),1/2,0/0,- (0/0),- (0/0)
2019 Lugano R32,L vs Voegele,57% (4/7),33% (2/6),0/0,0/0,55% (6/11),1/3,1/2,- (0/0),- (0/0)
2019 Charleston R64,L vs Kiick,25% (2/8),20% (1/5),0/0,0/0,0% (0/5),2/4,1/2,- (0/0),- (0/0)
2019 Miami R64,L vs Mertens,44% (4/9),38% (3/8),0/0,0/0,54% (7/13),3/5,0/1,- (0/0),- (0/0)
2019 Miami R128,W vs Gasparyan,64% (9/14),47% (7/15),2/4,1/3,38% (3/8),0/1,0/0,60% (3/5),67% (4/6)
2020 (2 matches),,60.0%,62.5%,-,-,35.7%,20.0%,33.3%,0.0%,50.0%
2019 (28 matches),,59.8%,40.7%,53.1%,41.2%,49.7%,47.7%,44.7%,44.4%,37.2%
2018 (37 matches),,55.9%,40.7%,45.1%,43.6%,60.1%,49.5%,42.9%,54.1%,39.1%
2017 (47 matches),,54.0%,45.4%,50.0%,44.9%,54.0%,44.6%,39.0%,51.6%,33.3%
2016 (43 matches),,58.8%,46.8%,53.5%,58.1%,55.9%,40.9%,37.9%,54.1%,48.6%
Career (276 matches),,57.4%,45.7%,50.0%,47.8%,54.6%,43.2%,39.6%,53.1%,42.0%
