Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2019 Fed Cup RR,L vs Tomljanovic,63.1%,41.5%,4.6%,3/0,2.51,13.6%,67.6%,47.8%,2.9%,2.62,24.0%,60.0%,33.3%,6.7%,2.36,0.0%
2019 Roland Garros R128,L vs Bertens,58.9%,24.2%,3.6%,1/1,2.13,5.9%,56.8%,14.3%,2.7%,2.04,9.7%,92.3%,41.7%,7.7%,2.28,0.0%
2019 Hobart R32,W vs Perez,65.8%,57.3%,1.8%,1/1,2.48,9.4%,60.6%,60.5%,2.8%,2.31,12.8%,82.1%,53.1%,0.0%,2.75,4.0%
2018 Quebec City F,W vs Pegula,76.1%,56.9%,6.0%,3/1,2.77,0.0%,69.0%,55.2%,4.8%,2.63,0.0%,88.0%,59.1%,8.0%,2.97,0.0%
2018 Istanbul F,W vs Hercog,84.2%,56.3%,3.9%,3/0,2.23,5.5%,83.3%,62.5%,4.2%,2.31,9.5%,88.9%,45.8%,3.7%,2.12,0.0%
2017 Luxembourg R32,W vs Niculescu,89.7%,57.4%,4.4%,1/2,2.24,53.2%,92.6%,58.0%,1.9%,2.06,79.2%,91.7%,54.5%,16.7%,2.42,26.1%
2017 Fed Cup RR,W vs Sorribes Tormo,86.5%,52.2%,0.0%,0/0,2.12,6.5%,90.9%,57.1%,0.0%,1.89,11.5%,100.0%,35.0%,0.0%,2.43,0.0%
2017 Miami R32,L vs Konta,55.0%,22.7%,5.0%,0/2,2.77,0.0%,42.9%,22.2%,0.0%,2.83,0.0%,76.5%,23.1%,11.8%,2.68,0.0%
2017 Indian Wells R32,L vs Kerber,76.1%,56.6%,1.8%,2/0,2.08,1.0%,80.3%,52.5%,0.0%,2.14,1.9%,81.5%,68.2%,7.4%,2.00,0.0%
2017 Fed Cup RR,L vs Bencic,76.7%,32.6%,3.3%,2/0,2.24,13.2%,75.0%,30.3%,2.3%,2.11,21.7%,86.7%,38.5%,6.7%,2.43,0.0%
2016 ITF Poitiers QF,W vs Ruse,81.0%,55.3%,5.2%,1/2,2.55,7.3%,82.4%,39.3%,2.9%,2.59,16.7%,100.0%,78.9%,10.5%,2.52,0.0%
2016 Roland Garros R32,L vs Bacsinszky,91.2%,42.3%,12.3%,3/4,2.19,2.2%,91.5%,41.9%,6.4%,2.26,0.0%,90.0%,44.4%,40.0%,2.09,5.0%
2016 Rabat R32,W vs Flipkens,73.5%,58.0%,0.0%,0/0,2.13,18.6%,71.7%,51.5%,0.0%,2.27,30.0%,81.0%,70.6%,0.0%,1.99,8.7%
2014 Baku QF,L vs Svitolina,82.2%,48.3%,8.2%,1/5,2.21,0.0%,77.8%,40.0%,0.0%,2.26,0.0%,92.6%,60.0%,22.2%,2.18,0.0%
2014 Roland Garros R16,L vs Muguruza,75.0%,38.9%,4.2%,0/2,2.29,0.0%,73.3%,31.8%,0.0%,2.38,0.0%,87.5%,50.0%,12.5%,2.03,0.0%
Career (15 matches),,76.3%,49.6%,3.9%,51.2%,2.30,8.5%,76.5%,48.3%,2.0%,2.29,12.9%,85.2%,52.0%,8.5%,2.32,2.9%
