Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,8,3,72.7%,16-9,64.0%,130-107,54.9%,2-1,66.7%,11,63.8%,47.9%,1.4%,5.4%,59.3%,63.8%,45.5%,56.3%,49.8%,53.0%,1.14,W (W50 Porto)
2025,49,32,17,65.3%,72-46,61.0%,596-491,54.8%,6-9,40.0%,48,62.8%,46.0%,1.2%,3.9%,64.4%,60.4%,45.9%,55.2%,47.9%,51.6%,1.07,W (2x)
2024,19,12,7,63.2%,27-18,60.0%,211-176,54.5%,0-0,-,0,,,,,,,,,,,,W (2x)
2023,14,11,3,78.6%,24-9,72.7%,174-131,57.0%,4-0,100.0%,0,,,,,,,,,,,,W (W25 Florence SC)
2021,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,50.0%,11.1%,0.0%,10.0%,71.4%,58.0%,30.0%,50.0%,23.8%,40.2%,0.48,R32 (Charleston 125K)
2019,2,1,1,50.0%,2-2,50.0%,18-20,47.4%,0-0,-,0,,,,,,,,,,,,R16 (W15 Austin TX)
2017,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,0,,,,,,,,,,,,R32 (Lubbock TX $25K)
Career,97,64,33,66.0%,141-88,61.6%,1143-950,54.6%,12-10,54.5%,60,62.8%,45.8%,1.2%,4.2%,63.6%,60.9%,45.6%,55.3%,48.0%,51.7%,1.07,
