Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 ITF Granby F,L vs Gibson,80.0%,44.6%,2.9%,1/1,2.27,4.8%,75.0%,47.2%,0.0%,2.30,8.3%,100.0%,40.0%,10.0%,2.23,0.0%
2025 ITF Granby R32,W vs Ngounoue,81.8%,60.0%,1.8%,1/0,2.70,7.4%,88.6%,58.1%,2.9%,2.83,9.5%,87.5%,64.3%,0.0%,2.23,0.0%
2023 US Open R128,L vs Pavlyuchenkova,69.1%,52.6%,9.1%,3/2,2.24,0.0%,76.9%,50.0%,7.7%,2.31,0.0%,66.7%,62.5%,16.7%,2.01,0.0%
Last 52 Weeks (2 matches),,80.8%,51.5%,2.4%,66.7%,2.44,5.8%,80.7%,52.2%,1.2%,2.55,8.9%,94.4%,50.0%,5.6%,2.23,0.0%
Career (3 matches),,77.2%,51.8%,4.4%,62.5%,2.36,3.5%,79.5%,51.5%,3.3%,2.45,5.1%,87.5%,52.4%,8.3%,2.16,0.0%
