Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 M15 Agadir F,W vs Arreche,58% (11/19),33% (6/18),2/7,1/1,56% (5/9),3/4,0/0,- (0/0),- (0/0)
2019 M15 Agadir R16,W vs Fattar,73% (8/11),57% (4/7),2/5,1/3,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 M15 Tanger QF,W vs Fattar,35% (7/20),83% (5/6),2/2,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 M25 Bourg en Bresse R16,W vs De Schepper,88% (7/8),71% (5/7),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 M25 Bourg en Bresse R32,W vs Gueydan,70% (7/10),83% (5/6),2/5,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 M15 Loule SF,L vs Ehrat,67% (4/6),50% (2/4),0/0,0/0,40% (4/10),1/3,1/2,- (0/0),- (0/0)
2019 M15 Loule QF,W vs Pena Lopez,62% (8/13),56% (5/9),2/4,1/3,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2019 M15 Faro R16,L vs Lopez San Martin,29% (2/7),50% (1/2),0/0,0/0,17% (1/6),1/4,0/1,- (0/0),- (0/0)
2019 M15 Faro R32,W vs Kingsley,56% (9/16),75% (3/4),2/4,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 M15 Vale Do Lobo QF,L vs Grills,83% (5/6),0% (0/3),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2019 M15 Vale Do Lobo R16,W vs Etcheverry,70% (7/10),63% (5/8),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2018 Marrakech R16,L vs Basilashvili,75% (12/16),44% (4/9),1/1,0/0,78% (14/18),2/4,0/1,17% (1/6),67% (4/6)
2018 Marrakech R32,W vs Kohlschreiber,71% (10/14),57% (4/7),2/5,1/3,50% (3/6),3/4,0/0,80% (4/5),60% (3/5)
2016 Morocco F3 SF,W vs Garin,67% (6/9),75% (6/8),2/3,1/2,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2015 Kenitra CH R32,L vs Marterer,56% (9/16),50% (2/4),0/0,0/0,67% (6/9),0/2,0/1,50% (3/6),33% (2/6)
2015 Seville CH R16,L vs Olivo,62% (8/13),0% (0/5),0/0,0/0,71% (5/7),2/4,0/1,- (0/0),- (0/0)
2014 Rome CH R16,L vs Cecchinato,90% (9/10),44% (4/9),1/1,0/0,55% (6/11),2/4,0/1,- (0/0),- (0/0)
2014 Tunis CH R16,L vs Ilhan,47% (8/17),43% (6/14),1/1,0/0,46% (6/13),2/4,0/1,- (0/0),- (0/0)
2014 Tunis CH R32,W vs Kamke,83% (10/12),62% (8/13),2/4,1/3,0% (0/4),0/1,0/0,33% (2/6),50% (3/6)
2014 Casablanca R32,L vs Ramos,42% (5/12),71% (5/7),1/2,0/0,36% (4/11),1/3,0/1,- (0/0),- (0/0)
2019 (11 matches),,59.5%,55.4%,51.6%,61.5%,50.9%,38.5%,25.0%,-,-
2018 (2 matches),,73.3%,50.0%,50.0%,33.3%,70.8%,62.5%,0.0%,45.5%,63.6%
2016 (1 matches),,66.7%,75.0%,66.7%,50.0%,60.0%,-,-,-,-
2015 (2 matches),,58.6%,22.2%,-,-,68.8%,33.3%,0.0%,50.0%,33.3%
2014 (4 matches),,62.7%,53.5%,62.5%,33.3%,41.0%,41.7%,0.0%,33.3%,50.0%
Career (27 matches),,62.7%,54.1%,58.9%,58.3%,51.1%,50.0%,43.5%,50.0%,53.6%
