Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 M15 Agadir F,W vs Arreche,0.94,1.17,61.5,5.1,-,59.2%,-,61.7%,49.1%,49.1%
2019 M15 Agadir R16,W vs Fattar,1.04,1.65,40.8,2.1,-,85.2%,-,51.9%,43.8%,57.1%
2019 M15 Tanger QF,W vs Fattar,1.23,1.90,39.8,2.7,-,72.4%,-,55.6%,54.8%,55.2%
2019 M25 Bourg en Bresse R16,W vs De Schepper,0.90,2.87,33.7,2.0,-,78.9%,-,83.3%,57.9%,63.2%
2019 M25 Bourg en Bresse R32,W vs Gueydan,1.11,1.71,45.7,2.7,-,62.1%,-,57.7%,56.0%,68.2%
2019 M15 Loule SF,L vs Ehrat,1.03,0.68,48.4,2.4,0.0%,48.5%,0.0%,42.9%,42.9%,28.0%
2019 M15 Loule QF,W vs Pena Lopez,1.12,1.42,56.9,3.1,-,62.9%,-,60.0%,50.0%,48.3%
2019 M15 Faro R16,L vs Lopez San Martin,1.06,0.42,23.4,2.8,-,50.0%,-,27.3%,30.4%,16.7%
2019 M15 Faro R32,W vs Kingsley,1.37,1.86,39.1,2.2,-,75.0%,-,68.0%,35.3%,41.9%
2019 M15 Vale Do Lobo QF,L vs Grills,0.91,0.61,47.1,2.4,-,58.6%,-,50.0%,27.6%,33.3%
2019 M15 Vale Do Lobo R16,W vs Etcheverry,1.14,1.72,41.1,2.2,-,52.2%,-,73.9%,65.2%,45.0%
2018 Marrakech R16,L vs Basilashvili,0.91,0.90,80.7,2.7,3.3%,61.7%,1.8%,52.6%,38.3%,46.6%
2018 Marrakech R32,W vs Kohlschreiber,1.21,1.27,59.6,16.5,4.7%,67.4%,0.0%,59.5%,43.6%,32.4%
2016 Morocco F3 SF,W vs Garin,1.05,1.67,40.6,2.0,0.0%,51.9%,0.0%,70.8%,65.4%,58.3%
2015 Kenitra CH R32,L vs Marterer,0.98,0.75,57.1,2.8,2.2%,60.0%,2.3%,58.1%,35.3%,27.3%
2015 Seville CH R16,L vs Olivo,0.82,0.78,55.8,2.4,0.0%,67.6%,0.0%,57.6%,26.2%,45.0%
2014 Rome CH R16,L vs Cecchinato,0.92,0.78,57.7,2.5,2.4%,54.8%,0.0%,61.8%,30.0%,41.7%
2014 Tunis CH R16,L vs Ilhan,0.99,0.84,59.7,22.9,0.0%,45.8%,2.2%,51.1%,49.1%,38.3%
2014 Tunis CH R32,W vs Kamke,0.93,1.19,56.7,4.3,0.0%,65.1%,5.6%,55.6%,53.1%,47.8%
2014 Casablanca R32,L vs Ramos,1.10,0.92,51.9,2.0,0.0%,47.6%,0.0%,48.7%,41.2%,46.4%
2019 (11 matches),,1.07,1.25,45.7,2.5,0.0%,63.4%,0.0%,57.2%,46.3%,46.5%
2018 (2 matches),,1.02,1.04,72.2,4.6,3.9%,64.1%,1.0%,55.6%,40.4%,41.3%
2016 (1 matches),,1.05,1.67,40.6,2.0,0.0%,51.9%,0.0%,70.8%,65.4%,58.3%
2015 (2 matches),,0.89,0.76,56.5,2.6,1.2%,63.4%,1.3%,57.9%,30.3%,37.0%
2014 (4 matches),,0.98,0.92,56.8,3.4,0.6%,53.1%,1.9%,53.9%,44.4%,43.3%
Career (27 matches),,1.01,1.07,51.3,2.5,1.2%,60.6%,1.6%,56.4%,42.8%,44.6%
