Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Yassine Idmbarek [MAR],9,1,90.0%,1,0,1,0.0%,2005,2014,1,1.14,1.4%,4.2%,61.1%,56.8%,35.7%,48.6%,58.7%,58.3%,87.5%
6,Albert Ramos [ESP],3,3,50.0%,1,0,1,0.0%,2005,2014,1,0.84,0.0%,1.2%,59.3%,56.3%,36.4%,48.1%,43.5%,36.4%,71.4%
6,Frederico Gil [POR],4,2,66.7%,2,2,0,100.0%,2005,2010,1,0.76,2.5%,3.8%,52.5%,47.6%,63.2%,55.0%,34.2%,28.6%,100.0%
6,Pablo Andujar [ESP],5,1,83.3%,3,3,0,100.0%,2005,2010,1,1.01,1.0%,4.0%,54.5%,49.1%,54.3%,51.5%,49.0%,56.3%,50.0%
5,Anas Fattar [MAR],5,0,100.0%,0,0,0,-,2009,2019,0,,,,,,,,,,
5,Marc Fornell Mestres [ESP],3,2,60.0%,1,0,1,0.0%,2003,2018,0,,,,,,,,,,
5,Maxime Hamou [FRA],4,1,80.0%,1,1,0,100.0%,2015,2016,0,,,,,,,,,,
5,Gianluca Naso [ITA],3,2,60.0%,1,0,1,0.0%,2007,2015,1,0.52,2.3%,2.3%,58.1%,48.0%,27.8%,39.5%,31.3%,37.5%,0.0%
5,Alexandr Dolgopolov [UKR],0,5,0.0%,0,0,0,-,2006,2010,2,0.76,0.0%,7.1%,62.7%,53.2%,44.7%,50.0%,37.8%,41.2%,36.4%
5,Fernando Vicente [ESP],3,2,60.0%,2,1,1,50.0%,2005,2009,0,,,,,,,,,,
4,Maxime Chazal [FRA],1,3,25.0%,2,0,2,0.0%,2013,2021,0,,,,,,,,,,
4,Markus Eriksson [SWE],2,2,50.0%,0,0,0,-,2013,2019,0,,,,,,,,,,
4,Adrian Ungur [ROU],2,2,50.0%,2,0,2,0.0%,2010,2018,4,1.07,3.3%,2.1%,54.5%,71.2%,50.0%,61.6%,41.0%,55.0%,42.9%
4,Jordi Samper Montana [ESP],1,3,25.0%,1,1,0,100.0%,2013,2018,0,,,,,,,,,,
4,Daniel Gimeno Traver [ESP],1,3,25.0%,2,0,2,0.0%,2008,2015,1,0.69,1.6%,0.0%,52.5%,62.5%,41.4%,52.5%,32.7%,60.0%,50.0%
