Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2010 WTA Championships RR,L vs Wozniacki,0.86,0.32,31.8,2.0,0.0%,36.4%,0.0%,45.0%,21.1%,23.5%
2010 Tokyo F,L vs Wozniacki,0.88,0.80,58.1,4.9,2.3%,53.5%,0.0%,55.3%,40.0%,43.2%
2010 US Open R16,L vs Stosur,0.83,0.84,88.3,18.4,2.0%,44.0%,2.2%,58.7%,49.2%,50.0%
2010 New Haven SF,L vs Wozniacki,0.89,0.87,79.9,9.2,3.4%,64.4%,3.6%,42.9%,45.3%,44.9%
2010 Roland Garros R16,W vs Scheepers,1.10,1.63,45.0,2.1,0.0%,63.0%,0.0%,60.0%,52.0%,62.5%
2010 Rome R16,L vs Ivanovic,1.10,0.79,62.8,2.0,0.0%,44.4%,0.0%,45.7%,35.1%,44.1%
2010 Indian Wells QF,L vs Radwanska,0.90,0.68,50.9,2.7,0.0%,46.2%,0.0%,50.0%,40.0%,38.7%
2010 Paris F,W vs Safarova,1.04,1.28,73.5,4.0,9.8%,70.6%,8.9%,66.7%,45.1%,31.1%
2010 Paris SF,W vs Oudin,1.05,1.17,68.7,5.4,4.4%,57.8%,0.0%,48.8%,48.1%,55.1%
2010 Australian Open R64,L vs Henin,0.93,0.85,76.8,3.1,0.0%,43.1%,0.0%,47.8%,45.6%,54.5%
2010 Sydney F,W vs Williams,0.96,1.57,46.3,2.3,10.7%,85.7%,4.3%,43.5%,55.9%,53.1%
2010 Sydney SF,W vs Azarenka,1.05,1.75,34.4,2.2,3.8%,76.9%,0.0%,45.8%,69.2%,56.5%
2010 Sydney QF,W vs Safina,1.20,1.76,35.5,2.0,0.0%,53.6%,0.0%,74.1%,50.0%,57.7%
2009 WTA Tour Championships RR,L vs Williams,1.01,0.74,53.8,2.6,9.1%,45.5%,6.3%,46.9%,44.1%,34.4%
2009 Beijing QF,L vs Radwanska,0.83,0.75,55.0,3.5,0.0%,53.1%,0.0%,41.4%,51.4%,44.1%
2009 Toronto F,W vs Sharapova,1.05,1.27,55.9,2.0,2.9%,74.3%,0.0%,41.2%,47.5%,53.8%
2009 Toronto SF,W vs Williams,1.11,1.43,56.4,3.3,2.5%,60.0%,0.0%,54.1%,57.6%,51.7%
2009 Cincinnati SF,L vs Jankovic,0.85,0.91,96.1,32.9,3.5%,59.6%,3.8%,47.2%,50.0%,50.0%
2009 Wimbledon SF,L vs Williams,0.96,0.93,91.2,8.1,3.3%,73.3%,1.9%,55.6%,31.3%,37.3%
2009 Wimbledon QF,W vs Schiavone,1.44,2.04,33.9,2.1,3.4%,51.7%,0.0%,71.4%,43.5%,70.6%
2010 (13 matches),,0.98,1.01,63.4,3.0,3.0%,56.7%,1.8%,52.7%,46.1%,47.7%
2009 (15 matches),,1.00,1.14,61.2,2.9,4.1%,61.1%,2.5%,54.2%,49.6%,46.1%
2008 (4 matches),,1.05,1.05,81.8,4.2,1.6%,57.9%,2.2%,55.0%,40.1%,47.8%
2007 (1 matches),,0.95,1.26,58.7,4.0,2.4%,53.7%,0.0%,58.3%,57.1%,59.5%
2006 (7 matches),,1.06,0.97,58.1,3.0,0.3%,54.2%,0.0%,44.4%,43.9%,49.2%
Career (59 matches),,1.01,1.03,63.6,3.0,2.1%,56.9%,1.3%,51.4%,44.7%,48.5%
