Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
17,Amelie Mauresmo [FRA],7,10,41.2%,4,2,2,50.0%,1998,2009,7,1.09,1.6%,8.5%,58.2%,64.4%,47.9%,57.5%,46.2%,55.9%,40.2%
17,Patty Schnyder [SUI],10,7,58.8%,5,3,2,60.0%,1997,2008,10,1.04,2.5%,7.8%,62.6%,65.9%,38.2%,55.6%,46.1%,56.8%,46.2%
16,Daniela Hantuchova [SVK],12,4,75.0%,3,1,2,33.3%,2000,2010,7,1.20,4.2%,6.6%,64.9%,64.8%,51.8%,60.3%,47.5%,64.9%,51.5%
16,Lindsay Davenport [USA],5,11,31.3%,4,2,2,50.0%,1999,2007,3,1.06,1.7%,12.4%,58.3%,65.2%,34.7%,52.5%,50.2%,53.3%,51.6%
15,Nadia Petrova [RUS],8,7,53.3%,4,1,3,25.0%,1997,2010,6,1.05,3.3%,7.9%,61.5%,66.2%,44.4%,57.8%,44.4%,58.8%,35.6%
15,Anastasia Myskina [RUS],6,9,40.0%,4,2,2,50.0%,1997,2006,4,0.99,0.3%,9.3%,65.5%,53.2%,41.7%,49.2%,50.2%,51.1%,63.2%
14,Kim Clijsters [BEL],3,11,21.4%,1,0,1,0.0%,2000,2006,2,0.70,0.0%,10.1%,55.8%,58.3%,36.8%,48.8%,35.7%,62.5%,25.0%
13,Francesca Schiavone [ITA],7,6,53.8%,5,3,2,60.0%,2002,2010,8,1.04,1.4%,10.5%,57.1%,67.4%,41.1%,56.1%,45.6%,53.0%,46.4%
13,Justine Henin [BEL],2,11,15.4%,4,1,3,25.0%,2002,2010,4,0.91,0.3%,8.6%,65.3%,52.3%,38.0%,47.3%,48.1%,50.0%,33.8%
12,Maria Sharapova [RUS],3,9,25.0%,2,1,1,50.0%,2003,2010,6,0.82,0.8%,8.8%,64.9%,53.4%,33.1%,46.3%,43.9%,48.4%,41.3%
12,Serena Williams [USA],5,7,41.7%,4,2,2,50.0%,2003,2010,8,1.03,3.6%,8.6%,60.1%,65.3%,43.8%,56.7%,44.7%,56.3%,43.1%
12,Venus Williams [USA],3,9,25.0%,5,3,2,60.0%,1999,2009,6,0.77,0.9%,7.9%,57.7%,56.7%,39.9%,49.6%,38.6%,54.7%,33.3%
12,Nathalie Dechy [FRA],10,2,83.3%,4,3,1,75.0%,1999,2009,3,1.31,2.6%,9.7%,57.9%,69.0%,52.4%,62.1%,49.7%,50.0%,60.9%
11,Dinara Safina [RUS],6,5,54.5%,1,0,1,0.0%,2003,2010,9,1.05,0.7%,8.5%,63.2%,61.5%,46.2%,55.8%,46.4%,61.0%,59.4%
11,Svetlana Kuznetsova [RUS],4,7,36.4%,1,1,0,100.0%,2004,2009,6,0.82,0.5%,9.2%,62.2%,58.8%,40.4%,51.8%,39.5%,50.0%,48.6%
