,
"Match Charting Project Data:Roger FedererThis page displays the wealth of data available on Roger Federer as gathered by the volunteer
    contributors to the Match Charting Project. It comprises shot-by-shot records of785 matches, including 526 on hard courts, 134 on clay, and 125
    on grass. Click the links to see much more data on serve, return,
    rally length, net play, and shot tendencies. Move your cursor over any percentage to see comparisons to tour average,
    as well as surface-specific data.Pages like this are available for each of thehundreds of playerswith at least two matches in the MCP dataset.
    Please help us continue to build this one-of-a-kind resource and trycharting a match yourselfOverview|Serve Statistics Overview|Key point outcomes|Point outcomes by rally lengthServe Breakdown|Return Breakdown|Net Points|Shot Types|Shot DirectionContributors to this page:Edo(x300),chsv(x100),js(x77),Isaac(x57),Palaver(x55),BG(x33),Zindaras(x26),1HandBH(x13),Carrie(x11),Edged(x9),Salvo(x8),ojustino(x6),FedFan(x6),DanF(x6),camyu19(x5),Natf(x4),tsitsi(x4),MaGav(x4),Michal(x4),MK(x4),Ludo(x3),Daya(x3),Sagar Manohar(x3),ChapelHeel66(x2),Briton Park(x2),Tanmay(x2),abmk(x2),Paul(x2),Xuanyu,Han,Joey Hanf,Lowell,Briton,Chris Devine,Brady Anderson,cameron10,mhaynes,Vaibhav Shevade,Bobby,Roger,marct,JEH,tns,Skarmydable,qthetennisfan,sireland13,Aaron Chiu,Geethika.Find out how to chart matches yourself|Main Menu","This page displays the wealth of data available on Roger Federer as gathered by the volunteer
    contributors to the Match Charting Project. It comprises shot-by-shot records of785 matches, including 526 on hard courts, 134 on clay, and 125
    on grass. Click the links to see much more data on serve, return,
    rally length, net play, and shot tendencies. Move your cursor over any percentage to see comparisons to tour average,
    as well as surface-specific data.Pages like this are available for each of thehundreds of playerswith at least two matches in the MCP dataset.
    Please help us continue to build this one-of-a-kind resource and trycharting a match yourself"
"This page displays the wealth of data available on Roger Federer as gathered by the volunteer
    contributors to the Match Charting Project. It comprises shot-by-shot records of785 matches, including 526 on hard courts, 134 on clay, and 125
    on grass. Click the links to see much more data on serve, return,
    rally length, net play, and shot tendencies. Move your cursor over any percentage to see comparisons to tour average,
    as well as surface-specific data.Pages like this are available for each of thehundreds of playerswith at least two matches in the MCP dataset.
    Please help us continue to build this one-of-a-kind resource and trycharting a match yourself"
