Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2018 Eastbourne SF,L vs Sabalenka,82.5%,55.0%,14.4%,7/7,2.71,6.5%,85.5%,52.5%,10.1%,2.80,6.5%,95.5%,61.9%,31.8%,2.47,6.3%
2018 Miami R32,W vs Halep,86.4%,60.0%,3.7%,1/2,2.42,1.9%,86.7%,53.8%,1.7%,2.41,3.3%,90.0%,77.8%,10.0%,2.43,0.0%
2018 Australian Open R32,L vs Hsieh,75.7%,47.2%,2.9%,1/1,2.60,32.6%,77.1%,40.5%,0.0%,2.73,44.8%,88.9%,62.5%,11.1%,2.34,7.1%
2018 Auckland R32,W vs Haddad Maia,83.8%,50.0%,2.7%,2/0,2.66,1.8%,84.1%,48.6%,2.3%,2.68,2.9%,96.2%,52.0%,3.8%,2.63,0.0%
2017 Beijing R64,W vs Witthoeft,78.7%,57.6%,4.0%,2/1,2.57,4.8%,82.4%,57.1%,0.0%,2.74,10.3%,89.5%,58.8%,15.8%,2.42,0.0%
2017 Wuhan R16,L vs Barty,79.8%,44.8%,2.4%,1/1,2.58,16.7%,75.5%,45.0%,0.0%,2.49,16.3%,90.0%,44.4%,6.7%,2.76,17.4%
2017 Wuhan R32,W vs Goerges,66.7%,50.0%,8.0%,3/3,2.77,11.1%,75.8%,48.0%,6.1%,2.83,20.0%,71.4%,52.0%,11.4%,2.70,0.0%
2017 Wuhan R64,W vs Rybarikova,65.8%,53.8%,3.8%,2/1,2.75,8.2%,65.7%,47.8%,5.7%,2.67,14.3%,85.3%,58.6%,2.9%,2.87,0.0%
2017 US Open R64,W vs Putintseva,90.9%,56.7%,1.5%,1/0,2.31,13.5%,95.0%,50.0%,0.0%,2.48,23.1%,91.7%,68.2%,4.2%,2.15,3.8%
2017 Toronto R16,L vs Wozniacki,82.1%,47.8%,3.6%,1/1,2.66,0.0%,87.2%,41.2%,0.0%,2.56,0.0%,80.0%,66.7%,13.3%,2.75,0.0%
2017 Eastbourne R32,L vs Davis,81.7%,44.8%,0.0%,0/0,2.16,10.9%,81.4%,34.3%,0.0%,2.07,12.5%,95.8%,60.9%,0.0%,2.36,7.1%
2017 Roland Garros R128,W vs Ferro,82.4%,64.3%,9.8%,5/0,2.26,7.7%,86.2%,68.0%,0.0%,2.34,14.3%,89.5%,58.8%,26.3%,2.17,0.0%
2017 Miami R64,W vs Wang,79.5%,56.5%,3.8%,3/0,2.29,6.3%,77.6%,60.5%,0.0%,2.17,10.0%,96.0%,50.0%,12.0%,2.49,0.0%
2017 Indian Wells R32,L vs Peng,92.0%,50.0%,10.0%,0/5,2.48,1.8%,94.4%,44.1%,0.0%,2.39,3.1%,85.7%,66.7%,35.7%,2.61,0.0%
2017 Indian Wells R64,W vs Sorribes Tormo,72.6%,51.1%,3.2%,2/0,2.03,20.8%,74.4%,51.7%,0.0%,2.12,32.3%,88.9%,50.0%,11.1%,1.91,4.5%
2017 Dubai R16,L vs Bellis,78.5%,41.9%,1.3%,1/0,2.76,1.8%,78.3%,50.0%,2.2%,2.63,2.6%,89.7%,30.8%,0.0%,3.04,0.0%
2017 Dubai R32,W vs Mertens,73.6%,64.1%,1.9%,0/1,2.34,10.3%,74.2%,56.5%,0.0%,2.09,17.6%,94.1%,75.0%,5.9%,2.77,0.0%
2017 Doha R16,L vs Wozniacki,83.9%,34.0%,10.7%,3/3,2.49,5.0%,85.4%,28.6%,4.9%,2.40,7.3%,85.7%,50.0%,28.6%,2.66,0.0%
2017 Australian Open R64,L vs Lucic,78.3%,44.4%,19.6%,6/3,2.97,2.5%,73.3%,36.4%,16.7%,2.88,4.2%,100.0%,57.1%,28.6%,3.11,0.0%
2017 Australian Open R128,W vs Pironkova,76.8%,66.0%,0.0%,0/0,2.46,5.9%,81.4%,57.1%,0.0%,2.38,10.3%,94.7%,83.3%,0.0%,2.57,0.0%
Career (125 matches),,77.7%,52.0%,6.6%,52.5%,2.50,8.8%,79.4%,48.8%,3.9%,2.46,13.0%,88.2%,57.5%,13.3%,2.56,1.3%
