Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2018 US Open R128,L vs Maria,22,15,1.5,18.5%,12.6%,22,15,1.5,20.2%,13.8%,14.7%,5.5%,1.6,26.9%,16.8%
2018 Wimbledon R64,L vs Safarova,10,7,1.4,6.5%,4.5%,10,7,1.4,7.0%,4.9%,2.8%,4.2%,1.3,27.9%,20.8%
2018 Wimbledon R128,W vs Ruse,21,17,1.2,8.9%,7.2%,17,16,1.1,7.8%,7.3%,5.0%,2.7%,0.7,20.8%,28.0%
2018 Eastbourne SF,L vs Sabalenka,12,10,1.2,6.7%,5.6%,12,10,1.2,7.1%,5.9%,2.9%,2.9%,1.1,29.8%,28.1%
2018 Miami R32,W vs Halep,13,21,0.6,8.6%,13.9%,13,21,0.6,8.8%,14.3%,2.7%,6.1%,0.8,20.5%,25.2%
2018 Australian Open R32,L vs Hsieh,17,18,0.9,13.2%,14.0%,16,15,1.1,13.3%,12.5%,9.2%,4.2%,1.1,23.3%,21.7%
2018 Auckland R32,W vs Haddad Maia,17,18,0.9,11.3%,12.0%,13,18,0.7,9.4%,12.9%,5.8%,3.6%,0.9,21.3%,24.7%
2017 Beijing R64,W vs Witthoeft,29,31,0.9,18.0%,19.3%,26,30,0.9,17.3%,20.0%,13.3%,4.0%,0.9,14.3%,16.8%
2017 Wuhan R16,L vs Barty,12,25,0.5,7.2%,15.1%,11,23,0.5,7.0%,14.6%,4.5%,1.9%,1.0,24.7%,24.7%
2017 Wuhan R32,W vs Goerges,12,10,1.2,8.2%,6.8%,10,9,1.1,7.6%,6.9%,3.8%,3.8%,0.8,20.5%,25.3%
2017 Wuhan R64,W vs Rybarikova,19,14,1.4,12.4%,9.2%,19,13,1.5,13.8%,9.4%,8.7%,5.1%,0.7,19.6%,28.1%
2017 US Open R32,L vs Vandeweghe,25,29,0.9,10.8%,12.5%,25,24,1.0,11.4%,10.9%,6.4%,4.1%,0.9,21.1%,23.3%
2017 US Open R64,W vs Putintseva,28,16,1.8,21.9%,12.5%,25,15,1.7,20.7%,12.4%,12.4%,8.3%,1.0,21.1%,21.1%
2017 US Open R128,W vs Martic,23,11,2.1,16.8%,8.0%,16,10,1.6,13.1%,8.2%,7.4%,5.7%,0.9,21.9%,23.4%
2017 Toronto R16,L vs Wozniacki,6,23,0.3,5.8%,22.3%,6,22,0.3,6.0%,22.0%,3.0%,3.0%,0.9,16.5%,19.4%
2017 Wimbledon R16,L vs Kuznetsova,13,15,0.9,9.7%,11.2%,13,15,0.9,9.9%,11.5%,7.6%,2.3%,1.9,27.6%,14.9%
2017 Wimbledon R32,W vs Bacsinszky,17,12,1.4,10.1%,7.1%,17,11,1.5,10.4%,6.7%,6.7%,3.7%,1.0,19.6%,20.2%
2017 Wimbledon R64,W vs Mchale,26,14,1.9,11.8%,6.4%,20,12,1.7,9.8%,5.9%,7.8%,2.0%,1.2,22.7%,19.1%
2017 Wimbledon R128,W vs Jankovic,27,11,2.5,22.0%,8.9%,24,11,2.2,21.1%,9.6%,12.3%,8.8%,0.7,17.1%,26.0%
2017 Eastbourne R32,L vs Davis,10,20,0.5,7.8%,15.6%,10,19,0.5,8.1%,15.4%,4.1%,4.1%,1.5,29.7%,19.5%
Career (203 matches),,3656,3444,1.1,13.2%,12.4%,3188,3168,1.0,12.3%,12.3%,5.5%,3.5%,0.9,20.8%,24.1%
