Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
19,Victoria Azarenka [BLR],5,14,26.3%,3,1,2,33.3%,2006,2018,16,0.91,1.5%,2.4%,66.6%,55.9%,41.8%,51.2%,44.4%,50.3%,45.4%
18,Svetlana Kuznetsova [RUS],4,14,22.2%,5,3,2,60.0%,2007,2017,17,0.91,2.6%,1.8%,64.7%,60.3%,44.6%,54.8%,41.0%,54.2%,37.7%
17,Caroline Wozniacki [DEN],6,11,35.3%,1,0,1,0.0%,2007,2017,15,0.97,3.0%,2.0%,62.4%,60.4%,41.1%,53.1%,45.6%,59.2%,49.1%
15,Tsvetana Pironkova [BUL],12,3,80.0%,2,2,0,100.0%,2006,2017,11,1.21,3.6%,2.4%,65.3%,65.6%,48.3%,59.6%,49.0%,61.0%,58.7%
15,Maria Sharapova [RUS],2,13,13.3%,3,1,2,33.3%,2007,2015,10,0.87,1.6%,3.5%,61.9%,57.7%,36.8%,49.7%,43.8%,50.4%,46.4%
13,Petra Kvitova [CZE],5,8,38.5%,5,2,3,40.0%,2009,2018,9,0.91,1.2%,2.9%,63.4%,58.7%,48.7%,55.1%,41.0%,59.1%,51.5%
13,Dominika Cibulkova [SVK],7,6,53.8%,4,1,3,25.0%,2006,2016,10,1.03,5.5%,2.1%,61.8%,59.8%,45.2%,54.2%,47.4%,56.0%,49.5%
12,Angelique Kerber [GER],6,6,50.0%,2,1,1,50.0%,2008,2016,11,0.97,2.5%,2.3%,66.8%,59.4%,47.1%,55.4%,43.3%,52.3%,51.2%
12,Venus Williams [USA],4,8,33.3%,1,0,1,0.0%,2006,2015,9,1.04,3.8%,3.0%,69.9%,64.2%,39.9%,56.8%,45.0%,65.9%,47.1%
11,Simona Halep [ROU],6,5,54.5%,2,2,0,100.0%,2011,2018,10,1.05,2.9%,1.2%,64.7%,58.0%,47.3%,54.3%,48.0%,36.2%,50.6%
11,Jelena Jankovic [SRB],8,3,72.7%,3,2,1,66.7%,2008,2017,10,1.17,2.6%,2.0%,63.6%,60.9%,51.2%,57.3%,49.9%,57.1%,59.3%
11,Sorana Cirstea [ROU],8,3,72.7%,2,0,2,0.0%,2006,2017,7,1.36,2.3%,2.1%,61.9%,68.5%,48.9%,61.0%,53.0%,64.1%,54.7%
11,Na Li [CHN],5,6,45.5%,2,1,1,50.0%,2009,2013,11,0.93,1.5%,2.7%,68.6%,61.5%,38.4%,54.2%,42.5%,55.9%,35.3%
10,Serena Williams [USA],0,10,0.0%,2,0,2,0.0%,2008,2016,10,0.68,2.4%,4.6%,67.0%,56.5%,34.7%,49.3%,34.2%,47.6%,55.9%
10,Roberta Vinci [ITA],8,2,80.0%,2,2,0,100.0%,2008,2016,10,1.11,3.6%,2.1%,68.1%,63.7%,50.9%,59.6%,45.0%,63.9%,60.6%
