Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2018 Seoul R16,L vs Begu,50% (5/10),80% (4/5),2/5,78% (7/9),14% (1/7),1/4,0/0,0/1,0/0,0/0
2018 Seoul R32,W vs Mattek Sands,55% (6/11),83% (5/6),2/3,45% (5/11),40% (2/5),3/3,0/0,0/0,0/0,0/0
2018 US Open R128,L vs Maria,33% (3/9),67% (2/3),1/4,56% (5/9),0% (0/5),1/2,0/0,1/2,0/0,0/1
2018 New Haven R32,L vs Kvitova,20% (2/10),100% (2/2),1/4,78% (7/9),43% (3/7),1/2,0/0,0/0,0/0,0/0
2018 Cincinnati R64,L vs Pliskova,33% (3/9),33% (1/3),1/3,56% (5/9),20% (1/5),1/1,0/0,0/1,0/0,0/0
2018 Wimbledon R64,L vs Safarova,27% (3/11),33% (1/3),0/3,45% (5/11),40% (2/5),1/1,0/0,2/2,0/0,2/2
2018 Wimbledon R128,W vs Ruse,60% (9/15),56% (5/9),0/3,44% (7/16),43% (3/7),3/5,2/3,2/3,1/1,1/1
2018 Eastbourne SF,L vs Sabalenka,77% (10/13),70% (7/10),3/7,58% (7/12),0% (0/7),3/7,1/1,0/0,0/0,0/0
2018 Eastbourne QF,W vs Ostapenko,80% (8/10),88% (7/8),2/4,50% (5/10),20% (1/5),3/5,0/0,0/0,0/0,0/0
2018 Eastbourne R32,W vs Saville,53% (8/15),75% (6/8),2/4,40% (6/15),33% (2/6),4/5,1/1,0/0,1/1,0/0
2018 Eastbourne R64,W vs Babos,75% (6/8),100% (6/6),2/2,38% (3/8),33% (1/3),4/5,1/2,0/0,0/1,0/0
2018 Miami R16,L vs Azarenka,50% (4/8),75% (3/4),3/5,88% (7/8),0% (0/7),0/3,0/0,0/2,0/0,0/1
2018 Miami R32,W vs Halep,69% (9/13),78% (7/9),1/5,46% (6/13),17% (1/6),3/6,1/1,0/0,1/1,0/0
2018 Miami R64,W vs Van Uytvanck,55% (6/11),100% (6/6),2/4,50% (5/10),20% (1/5),2/5,0/1,0/0,0/1,0/0
2018 Indian Wells R64,L vs Osaka,22% (2/9),50% (1/2),0/4,63% (5/8),20% (1/5),0/1,0/0,0/0,0/0,0/0
2018 Dubai R32,L vs Kasatkina,64% (7/11),71% (5/7),3/7,73% (8/11),13% (1/8),1/5,0/0,0/0,0/0,0/0
2018 Doha R32,L vs Kvitova,38% (6/16),83% (5/6),3/7,60% (9/15),22% (2/9),3/4,0/0,2/2,0/0,1/1
2018 Doha R64,W vs Barthel,60% (9/15),67% (6/9),1/5,47% (7/15),29% (2/7),3/6,2/4,0/0,1/3,0/0
2018 Australian Open R32,L vs Hsieh,30% (3/10),100% (3/3),3/4,60% (6/10),0% (0/6),2/3,0/0,1/3,0/0,1/2
2018 Australian Open R64,W vs Tsurenko,57% (8/14),50% (4/8),1/4,47% (7/15),43% (3/7),3/3,1/1,1/1,1/1,0/0
2018 (27 matches),,50.3%,74.7%,33.6%,51.0%,21.9%,60.0%,69.6%,60.0%,64.3%,66.7%
2017 (43 matches),,50.0%,77.2%,34.8%,43.8%,25.0%,67.3%,78.8%,62.5%,66.7%,53.8%
2016 (70 matches),,56.6%,85.4%,43.5%,41.8%,29.4%,71.9%,82.2%,76.1%,79.4%,66.7%
2015 (67 matches),,54.8%,80.6%,33.3%,39.4%,30.4%,77.7%,80.6%,63.9%,86.7%,53.8%
2014 (64 matches),,57.2%,84.9%,45.8%,42.7%,27.3%,69.2%,67.2%,51.4%,76.7%,52.9%
Career (464 matches),,55.3%,82.5%,43.2%,42.2%,28.1%,72.5%,77.0%,63.4%,78.5%,59.6%
