Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2000 Marseille F,W vs Federer,2.7,1.8,3.6,54.3%,47.4%,25.0%,50.0%,47.9%,71.6%,-1.5,-2.2,2.0,10.5
1996 Wimbedon R32,L vs Rafter,2.2,2.2,2.2,45.2%,56.1%,33.3%,-,36.9%,7.3%,3.5,7.4,4.5,6.4
1996 Roland Garros SF,L vs Stich,3.3,3.7,2.9,43.6%,52.8%,25.0%,25.0%,60.7%,35.7%,3.0,2.9,3.5,8.5
1994 Paris SF,W vs Chang,3.7,3.3,4.2,58.4%,45.5%,22.7%,60.0%,74.2%,68.6%,3.0,1.5,3.5,18.4
1994 Paris F,L vs Agassi,4.1,3.5,4.7,46.5%,48.2%,33.3%,50.0%,51.7%,39.4%,8.0,3.9,-0.5,-0.4
1994 New Haven F,L vs Becker,3.1,3.3,2.7,44.8%,40.0%,62.5%,0.0%,69.4%,44.7%,8.5,9.9,-3.0,-15.0
1993 Stockholm SF,L vs Stich,2.3,2.2,2.3,46.2%,45.8%,66.7%,-,43.3%,0.0%,-0.5,-1.8,4.0,10.5
1993 Indian Wells R32,W vs Agassi,4.4,3.8,5.0,52.1%,47.9%,42.9%,42.9%,65.7%,39.1%,12.5,5.1,-6.5,-8.9
1992 Olympics F,W vs Arrese,4.8,3.3,6.3,53.9%,47.7%,35.7%,44.2%,49.9%,35.1%,-12.0,-3.5,1.5,0.7
1992 Roland Garros R128,L vs Sampras,3.5,3.7,3.2,50.2%,52.5%,40.7%,52.4%,64.5%,25.9%,18.0,6.8,4.5,4.2
1991 Wimbledon R128,L vs Edberg,1.6,1.5,1.6,42.3%,33.3%,100.0%,-,42.4%,5.3%,5.0,38.5,-2.5,-15.6
Career (11 matches),,3.4,3.1,3.8,49.0%,48.6%,36.5%,44.9%,57.3%,36.1%,4.3,3.0,1.0,1.5
