Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
1996 Wimbledon R32,L vs Rafter,22% (5/23),40% (2/5),0/4,27% (6/22),17% (1/6),1/1,1/1,2/3,0/0,1/1
1996 Roland Garros SF,L vs Stich,14% (2/14),0% (0/2),0/4,38% (5/13),20% (1/5),0/0,0/0,2/2,0/0,1/1
1994 Paris F,L vs Agassi,10% (2/20),100% (2/2),1/3,45% (9/20),44% (4/9),2/2,1/1,2/4,0/0,1/2
1994 Paris SF,W vs Chang,33% (5/15),100% (5/5),1/3,31% (5/16),40% (2/5),5/5,2/2,4/4,1/1,0/0
1994 New Haven F,L vs Becker,9% (1/11),100% (1/1),0/3,50% (5/10),40% (2/5),0/1,0/0,1/1,0/0,0/0
1993 Stockholm SF,L vs Stich,9% (1/11),0% (0/1),0/0,27% (3/11),67% (2/3),0/0,0/0,2/3,0/0,2/2
1992 Barcelona Olympics F,W vs Arrese,29% (8/28),63% (5/8),1/5,41% (11/27),55% (6/11),3/4,1/1,1/1,0/0,0/0
1996 (2 matches),,18.9%,28.6%,0.0%,31.4%,18.2%,100.0%,100.0%,80.0%,-,100.0%
1994 (3 matches),,17.4%,100.0%,22.2%,41.3%,42.1%,87.5%,100.0%,77.8%,100.0%,50.0%
1993 (1 matches),,9.1%,0.0%,-,27.3%,66.7%,-,-,66.7%,-,100.0%
1992 (1 matches),,28.6%,62.5%,20.0%,40.7%,54.5%,75.0%,100.0%,100.0%,-,-
Career (7 matches),,19.7%,62.5%,13.6%,37.0%,40.9%,84.6%,100.0%,77.8%,100.0%,83.3%
