Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2000 Marseille F,W vs Federer,19,22,0.9,23.8%,27.5%,15,15,1.0,23.8%,23.8%,14.3%,9.5%,1.3,30.0%,23.8%
1996 Wimbledon R32,L vs Rafter,47,35,1.3,17.8%,13.3%,39,24,1.6,17.3%,10.7%,7.6%,4.9%,1.8,21.6%,11.7%
1996 Roland Garros SF,L vs Stich,19,20,1.0,12.1%,12.7%,12,16,0.8,8.8%,11.8%,5.1%,3.7%,1.6,22.3%,14.0%
1994 Paris Masters F,L vs Agassi,49,47,1.0,19.7%,18.9%,30,41,0.7,13.8%,18.8%,12.4%,1.4%,1.1,11.2%,10.4%
1994 Paris Masters SF,W vs Chang,32,30,1.1,16.9%,15.9%,16,28,0.6,9.9%,17.3%,6.8%,2.5%,1.2,16.4%,13.2%
1994 New Haven F,L vs Becker,28,19,1.5,22.6%,15.3%,22,17,1.3,20.2%,15.6%,15.6%,2.8%,2.3,20.2%,8.9%
1993 Stockholm Masters SF,L vs Stich,31,15,2.1,21.4%,10.3%,18,13,1.4,14.9%,10.7%,7.4%,7.4%,3.8,20.7%,5.5%
1993 Indian Wells Masters R32,W vs Agassi,45,39,1.2,21.2%,18.4%,33,35,0.9,16.9%,17.9%,11.3%,5.1%,1.2,13.2%,10.8%
1992 Barcelona Olympics F,W vs Arrese,70,98,0.7,19.9%,27.8%,36,85,0.4,12.1%,28.6%,7.1%,5.1%,0.7,10.5%,15.3%
1992 Roland Garros R128,L vs Sampras,50,32,1.6,17.5%,11.2%,36,26,1.4,14.6%,10.5%,9.7%,4.5%,1.2,18.9%,15.4%
1991 Wimbledon R128,L vs Edberg,18,10,1.8,38.3%,21.3%,5,5,1.0,20.8%,20.8%,16.7%,4.2%,3.2,34.0%,10.6%
Career (11 matches),,408,367,1.1,19.4%,17.4%,262,305,0.9,14.6%,17.0%,9.3%,4.3%,1.4,17.3%,12.7%
