Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1995 Canada SF,L vs Agassi,22.0%,66.7%,21.4%,61.1%,5.6%,5.9%,0.0%,0.0%,0.0%,0.0%,-,-102,-98
1993 US Open R64,W vs Pernfors,13.4%,61.9%,26.4%,67.1%,6.2%,13.2%,0.0%,11.3%,21.6%,0.2%,0.0%,-67,-80
1990 Australian Open SF,L vs Edberg,9.0%,83.3%,13.4%,41.2%,7.1%,4.8%,0.0%,7.1%,15.0%,0.0%,-,-112,-109
1989 Davis Cup World Group F RR,L vs Becker,9.3%,42.9%,11.2%,50.0%,11.9%,28.6%,0.0%,11.4%,18.2%,0.0%,-,-38,-56
1988 US Open F,W vs Lendl,34.1%,62.3%,39.8%,59.2%,2.9%,5.2%,0.0%,2.4%,5.7%,0.0%,-,-171,-164
1988 US Open SF,W vs Cahill,9.8%,75.0%,18.1%,65.6%,7.6%,26.9%,0.0%,20.8%,41.7%,0.0%,-,-94,-85
1988 Roland Garros F,W vs Leconte,0.0%,-,4.1%,66.7%,8.5%,25.7%,2.7%,15.5%,14.3%,0.0%,-,-107,-101
1988 Roland Garros SF,W vs Agassi,5.7%,44.4%,13.2%,63.4%,12.0%,12.3%,0.0%,4.7%,16.4%,0.0%,-,-140,-135
1988 Australian Open F,W vs Cash,30.5%,73.9%,25.1%,65.1%,14.0%,23.2%,0.0%,9.3%,19.4%,0.0%,-,-24,-14
1988 Australian Open SF,W vs Edberg,24.6%,75.8%,20.7%,75.4%,16.8%,27.5%,0.0%,21.1%,28.6%,0.0%,-,-2,-39
1987 Tour Finals F,L vs Lendl,27.1%,39.1%,37.3%,46.4%,1.9%,0.0%,0.0%,3.7%,11.5%,0.0%,-,-165,-146
1987 Tour Finals RR,L vs Edberg,27.3%,66.7%,21.5%,62.1%,13.8%,19.0%,0.0%,3.5%,10.0%,0.0%,-,-111,-92
1987 US Open F,L vs Lendl,36.7%,52.9%,26.5%,60.0%,2.5%,6.3%,0.0%,4.4%,20.0%,0.0%,-,-151,-132
1987 US Open SF,W vs Edberg,38.9%,64.7%,24.3%,64.6%,14.0%,20.0%,0.0%,16.2%,37.5%,0.0%,-,-68,-65
1987 US Open QF,W vs Mecir,16.4%,70.0%,21.3%,61.7%,8.9%,29.7%,33.3%,11.1%,20.0%,0.0%,-,-140,-115
1987 Wimbledon QF,L vs Cash,84.9%,54.4%,47.7%,55.4%,20.0%,25.0%,0.0%,0.0%,0.0%,0.0%,-,22,-35
1987 Roland Garros F,L vs Lendl,22.2%,67.9%,23.3%,65.0%,3.0%,5.7%,0.0%,2.9%,19.7%,0.0%,-,-187,-172
1987 Roland Garros SF,W vs Becker,21.1%,87.5%,16.2%,88.0%,4.7%,6.5%,0.0%,4.7%,20.0%,0.0%,-,-160,-155
1987 Rome F,W vs Jaite,8.5%,85.7%,16.8%,74.1%,4.3%,6.7%,0.0%,3.3%,20.8%,0.0%,-,-169,-154
1987 Rome SF,W vs Mcenroe,0.0%,-,7.1%,57.1%,5.1%,0.0%,0.0%,12.1%,5.6%,0.0%,-,-117,-101
Career (35 matches),,22.1%,64.6%,23.4%,64.0%,6.5%,11.2%,2.3%,5.8%,16.5%,0.0%,50.0%,-121,-115
