Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1996,18,7,11,38.9%,17-24,41.5%,184-197,48.3%,1-2,33.3%,18,70.4%,26.5%,3.4%,2.8%,64.7%,66.9%,46.3%,59.6%,40.2%,49.6%,1.00,F (Pinehurst)
1995,42,21,21,50.0%,51-58,46.8%,525-540,49.3%,7-11,38.9%,40,72.4%,27.4%,3.7%,2.7%,67.3%,66.8%,46.1%,60.0%,39.7%,49.7%,0.99,SF (2x)
1994,37,17,20,45.9%,48-53,47.5%,454-483,48.5%,3-4,42.9%,37,70.9%,26.2%,3.8%,3.5%,64.5%,66.5%,45.9%,59.2%,39.2%,49.3%,0.96,SF (Pinehurst)
1993,10,3,7,30.0%,10-17,37.0%,127-152,45.5%,4-1,80.0%,10,70.1%,19.7%,3.2%,2.3%,64.0%,66.1%,45.5%,58.7%,37.0%,48.2%,0.90,R16 (Atlanta)
1991,19,9,10,47.4%,24-25,49.0%,221-237,48.3%,5-2,71.4%,17,70.3%,21.6%,4.0%,1.7%,63.1%,66.1%,48.7%,59.7%,36.2%,47.9%,0.90,R16 (4x)
1990,36,22,14,61.1%,54-36,60.0%,443-377,54.0%,2-5,28.6%,0,,,,,,,,,,,,W (Itaparica)
1989,52,34,18,65.4%,81-49,62.3%,652-544,54.5%,13-10,56.5%,0,,,,,,,,,,,,F (Boston)
1988,65,53,12,81.5%,130-42,75.6%,937-634,59.6%,15-8,65.2%,0,,,,,,,,,,,,W (6x)
1987,88,70,18,79.5%,159-49,76.4%,1120-717,61.0%,13-11,54.2%,0,,,,,,,,,,,,W (5x)
1986,69,55,14,79.7%,119-46,72.1%,884-632,58.3%,9-6,60.0%,0,,,,,,,,,,,,W (3x)
1985,91,70,21,76.9%,152-65,70.0%,1126-818,57.9%,13-5,72.2%,0,,,,,,,,,,,,W (3x)
1984,68,54,14,79.4%,116-46,71.6%,854-613,58.2%,18-7,72.0%,0,,,,,,,,,,,,W (3x)
1983,91,80,11,87.9%,176-38,82.2%,1200-666,64.3%,11-11,50.0%,0,,,,,,,,,,,,W (9x)
1982,78,61,17,78.2%,137-50,73.3%,1008-733,57.9%,9-9,50.0%,0,,,,,,,,,,,,W (4x)
1981,25,13,12,52.0%,32-30,51.6%,275-271,50.4%,2-3,40.0%,0,,,,,,,,,,,,F (Bangkok)
1980,5,1,4,20.0%,4-7,36.4%,45-58,43.7%,0-1,0.0%,0,,,,,,,,,,,,R16 (Bastad)
Career,794,570,224,71.8%,1310-635,67.4%,10055-7672,56.7%,125-96,56.6%,122,71.2%,25.4%,3.7%,2.8%,65.2%,66.6%,46.4%,59.5%,38.9%,49.2%,0.96,
