Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,43,36,7,83.7%,21,14,7,66.7%,1981,1995,W,9,1.07,4.7%,2.0%,66.8%,67.1%,50.3%,61.5%,41.2%,57.0%,55.2%
Roland Garros,12,Clay,56,47,9,83.9%,18,9,9,50.0%,1982,1996,W,6,0.89,2.6%,2.7%,66.5%,65.2%,39.0%,56.5%,38.8%,52.1%,32.5%
Wimbledon,10,Grass,35,25,10,71.4%,18,11,7,61.1%,1981,1995,QF,3,1.13,4.4%,2.6%,71.4%,73.1%,48.2%,66.0%,38.5%,66.7%,42.9%
US Open,12,Hard,47,36,11,76.6%,22,17,5,77.3%,1982,1995,W,6,0.85,3.3%,2.4%,64.7%,65.2%,45.2%,58.1%,35.5%,55.8%,52.2%
Davis Cup,11,,50,34,16,68.0%,8,3,5,37.5%,1981,1995,,0,,,,,,,,,,
Stockholm,11,Hard,35,25,10,71.4%,8,3,5,37.5%,1980,1995,W,1,0.82,5.1%,2.5%,59.5%,61.7%,37.5%,51.9%,39.5%,66.7%,37.5%
Bastad,9,Clay,31,25,6,80.6%,5,2,3,40.0%,1980,1995,W,1,0.81,3.1%,3.1%,56.3%,55.6%,50.0%,53.1%,37.9%,44.4%,27.3%
Cincinnati,8,Hard,39,35,4,89.7%,17,12,5,70.6%,1982,1989,W,0,,,,,,,,,,
Monte Carlo,7,Clay,30,25,5,83.3%,5,3,2,60.0%,1983,1989,W,0,,,,,,,,,,
Rome,7,Clay,29,23,6,79.3%,4,3,1,75.0%,1982,1989,W,0,,,,,,,,,,
Brussels,7,Carpet,27,22,5,81.5%,7,4,3,57.1%,1982,1991,W,2,0.91,6.1%,0.0%,57.0%,80.0%,49.0%,66.7%,30.5%,50.0%,40.0%
