Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1995 Australian Open SF,L vs Agassi,0.0%,-,1.8%,50.0%,9.1%,15.8%,0.0%,2.4%,14.3%,0.4%,0.0%,-141,-125
1995 Australian Open R16,W vs Edberg,0.0%,-,4.1%,68.8%,11.0%,19.6%,12.5%,14.5%,21.4%,0.2%,0.0%,-57,-56
1994 Indian Wells SF,L vs Korda,3.7%,50.0%,12.8%,78.6%,7.5%,7.1%,14.3%,3.6%,0.0%,0.0%,-,-121,-62
1992 Monte Carlo F,L vs Muster,0.0%,-,8.0%,58.3%,4.3%,8.0%,3.7%,1.2%,0.0%,1.9%,22.2%,-119,-123
1992 Monte Carlo SF,W vs Prpic,0.0%,-,4.6%,75.0%,14.2%,24.0%,12.5%,7.0%,28.6%,0.8%,0.0%,-129,-121
1991 Stockholm SF,L vs Edberg,6.7%,33.3%,9.6%,44.4%,7.9%,0.0%,0.0%,4.4%,14.3%,0.0%,-,-94,-84
1990 Tokyo Outdoor F,L vs Edberg,0.0%,-,6.7%,60.0%,12.0%,12.0%,9.1%,8.6%,21.4%,0.0%,-,-76,-85
1989 US Open SF,L vs Becker,6.7%,33.3%,16.2%,55.9%,8.8%,10.2%,0.0%,11.4%,26.7%,0.0%,-,-81,-66
Career (8 matches),,1.8%,36.4%,7.8%,61.4%,9.3%,13.3%,6.0%,7.3%,16.1%,0.5%,15.4%,-96,-86
