Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1996,4,0,4,0.0%,4-9,30.8%,55-68,44.7%,0-1,0.0%,4,65.6%,24.6%,3.0%,1.9%,66.0%,60.9%,47.3%,56.3%,38.1%,47.3%,0.87,R32 (2x)
1995,40,16,24,40.0%,45-62,42.1%,472-540,46.6%,9-7,56.3%,37,68.7%,24.1%,5.0%,2.9%,59.2%,66.8%,47.3%,58.8%,38.0%,48.7%,0.92,SF (Australian Open)
1994,56,30,26,53.6%,77-66,53.8%,725-662,52.3%,11-13,45.8%,55,77.2%,27.6%,5.1%,2.8%,59.1%,68.8%,51.5%,61.7%,39.6%,50.8%,1.03,SF (Indian Wells Masters)
1993,45,26,19,57.8%,65-52,55.6%,580-519,52.8%,7-6,53.8%,45,74.1%,30.6%,5.5%,2.6%,58.3%,68.9%,50.3%,61.1%,41.0%,51.1%,1.05,W (Durban)
1992,46,31,15,67.4%,74-40,64.9%,606-477,56.0%,6-9,40.0%,46,76.7%,34.0%,4.9%,2.7%,56.5%,69.8%,52.5%,62.3%,43.0%,52.4%,1.14,W (Johannesburg)
1991,52,31,21,59.6%,72-63,53.3%,679-645,51.3%,15-14,51.7%,46,76.8%,26.2%,5.3%,2.8%,58.8%,69.6%,51.6%,62.2%,39.3%,50.7%,1.04,F (Brisbane)
1990,65,39,26,60.0%,82-52,61.2%,664-538,55.2%,14-13,51.9%,0,,,,,,,,,,,,F (2x)
1989,70,50,20,71.4%,109-64,63.0%,862-700,55.2%,16-10,61.5%,0,,,,,,,,,,,,W (3x)
1988,74,50,24,67.6%,101-63,61.6%,822-701,54.0%,12-13,48.0%,0,,,,,,,,,,,,F (3x)
1987,28,15,13,53.6%,40-32,55.6%,339-307,52.5%,2-2,50.0%,0,,,,,,,,,,,,QF (3x)
1986,61,39,22,63.9%,78-59,56.9%,670-568,54.1%,12-4,75.0%,0,,,,,,,,,,,,F (Tel Aviv)
1985,49,26,23,53.1%,61-57,51.7%,534-508,51.2%,5-9,35.7%,0,,,,,,,,,,,,F (Hong Kong)
1984,50,34,16,68.0%,67-43,60.9%,522-443,54.1%,10-6,62.5%,0,,,,,,,,,,,,W (3x)
1983,13,8,5,61.5%,16-14,53.3%,140-133,51.3%,3-2,60.0%,0,,,,,,,,,,,,W (Tel Aviv)
Career,653,395,258,60.5%,891-676,56.9%,7670-6809,53.0%,122-109,52.8%,233,74.8%,28.4%,5.1%,2.7%,58.6%,68.6%,50.7%,61.2%,40.2%,50.7%,1.03,
