Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1995 Australian Open SF,L vs Agassi,20.0%,25.0%,41.7%,23.7%,28.1%,34.4%,39.1%,35.0%,58.8%,20.0%,50.0%,10.7%,14.3%,44.0%,-79
1995 Australian Open R16,W vs Edberg,24.0%,33.0%,49.0%,27.5%,26.2%,32.8%,51.1%,32.0%,53.1%,37.0%,40.0%,20.8%,33.8%,45.9%,-60
1994 Indian Wells SF,L vs Korda,30.4%,37.5%,57.1%,36.1%,42.4%,54.5%,73.7%,52.1%,53.8%,55.0%,0.0%,15.8%,15.8%,37.5%,25
1992 Monte Carlo F,L vs Muster,10.5%,13.2%,42.6%,15.0%,14.0%,18.6%,37.8%,21.9%,62.5%,40.7%,42.9%,6.1%,6.1%,48.4%,-79
1992 Monte Carlo SF,W vs Prpic,17.5%,30.0%,63.6%,24.3%,22.2%,38.9%,64.3%,37.2%,16.7%,41.7%,50.0%,13.6%,22.7%,63.2%,-79
1991 Stockholm SF,L vs Edberg,18.4%,26.5%,35.0%,20.4%,28.6%,35.7%,35.0%,32.1%,25.0%,43.8%,0.0%,4.8%,14.3%,35.0%,-79
1990 Tokyo Outdoor F,L vs Edberg,14.1%,20.5%,46.3%,16.8%,14.5%,20.0%,55.3%,18.4%,37.9%,34.6%,62.5%,13.0%,21.7%,25.0%,-79
1989 US Open SF,L vs Becker,14.6%,25.0%,47.4%,19.1%,30.2%,41.9%,60.0%,40.2%,50.0%,42.9%,50.0%,2.0%,12.2%,39.6%,-97
Career (8 matches),,19.2%,27.0%,47.3%,23.2%,25.1%,32.9%,51.1%,32.1%,48.2%,39.0%,42.9%,11.8%,19.9%,42.9%,-31
