Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1995 Australian Open SF,L vs Agassi,5.3,6.0,4.6,40.4%,48.6%,10.0%,42.9%,46.8%,21.6%,2.5,2.1,-8.5,-8.2
1995 Australian Open R16,W vs Edberg,3.8,4.6,2.8,52.8%,40.7%,66.7%,42.9%,42.3%,11.3%,28.0,13.2,6.5,2.4
1994 Indian Wells SF,L vs Korda,3.7,3.0,4.5,48.5%,50.0%,33.3%,28.6%,43.6%,12.5%,-1.5,-2.2,-0.5,-0.7
1992 Monte Carlo F,L vs Muster,7.1,7.8,6.3,41.7%,42.4%,30.0%,43.6%,46.9%,16.3%,-0.5,-0.2,-12.5,-6.1
1992 Monte Carlo SF,W vs Prpic,6.9,7.4,6.4,87.1%,57.7%,45.5%,63.2%,58.6%,23.6%,23.5,15.8,7.5,9.1
1991 Stockholm SF,L vs Edberg,3.7,4.8,2.5,41.4%,17.4%,62.5%,40.0%,35.9%,13.4%,-2.0,-4.8,-9.5,-13.6
1990 Tokyo Outdoor F,L vs Edberg,4.8,6.6,2.9,43.9%,45.5%,57.1%,52.4%,45.2%,17.1%,7.5,5.8,9.5,7.1
1989 US Open SF,L vs Becker,4.9,5.3,4.5,44.4%,44.9%,65.2%,43.3%,50.7%,19.0%,14.0,6.9,5.5,3.4
Career (8 matches),,4.8,5.5,4.0,48.9%,43.2%,47.3%,45.9%,46.8%,16.3%,8.9,6.3,-0.3,-0.2
