Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2017 Caserta $25K QF,L vs Pieri,50% (9/18),35% (7/20),1/1,0/0,57% (8/14),1/3,1/2,20% (1/5),40% (2/5)
2017 Caserta $25K R16,W vs Gasanova,53% (8/15),31% (4/13),2/4,1/1,80% (8/10),0/0,0/0,- (0/0),- (0/0)
2017 Caserta $25K R32,W vs Saez Larra,75% (6/8),46% (6/13),2/4,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2017 Rome $25K R16,L vs Hon,36% (4/11),33% (3/9),0/0,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2017 Rome $25K R32,W vs Hozumi,28% (5/18),54% (7/13),2/7,1/1,55% (6/11),0/0,0/0,- (0/0),- (0/0)
2017 Istanbul $60K R32,L vs Terziyska,44% (4/9),100% (1/1),0/0,0/0,43% (3/7),1/3,0/1,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,L vs Sugnaux,67% (4/6),50% (3/6),0/0,0/0,17% (1/6),2/4,2/3,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R16,L vs Zavatska,45% (5/11),29% (4/14),1/4,0/0,53% (8/15),2/4,2/3,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,W vs Pieri,77% (10/13),22% (2/9),2/2,1/1,75% (3/4),0/0,0/0,60% (3/5),80% (4/5)
2017 Antalya $15K SF,W vs Eraydin,40% (6/15),60% (6/10),2/4,1/1,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K QF,W vs Chernyshova,67% (6/9),55% (6/11),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K R16,W vs Mu,100% (6/6),43% (6/14),2/3,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K R32,W vs Ghitescu,88% (7/8),50% (5/10),2/4,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2016 Bratislava $25K F,W vs Allertova,78% (7/9),28% (5/18),2/6,1/4,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2016 Bratislava $25K SF,W vs Schoofs,83% (5/6),47% (7/15),2/2,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2016 Bratislava $25K R16,W vs Ferro,67% (6/9),75% (6/8),2/3,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2016 Bratislava $25K R32,W vs Schmiedlova,88% (7/8),45% (5/11),2/4,1/3,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2016 Poitiers $100K R32,L vs Hesse,100% (1/1),29% (2/7),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2016 Joue Les Tours $50K R16,L vs Lapko,44% (4/9),50% (1/2),0/0,0/0,56% (5/9),1/3,1/2,- (0/0),- (0/0)
2016 Joue Les Tours $50K R32,W vs Ferro,67% (10/15),71% (5/7),2/4,1/3,75% (6/8),0/1,0/0,- (0/0),- (0/0)
2017 (13 matches),,54.4%,42.0%,51.4%,100.0%,54.9%,37.5%,50.0%,40.0%,60.0%
2016 (27 matches),,64.5%,46.7%,59.1%,46.4%,51.3%,43.6%,39.1%,50.0%,20.0%
2015 (27 matches),,55.8%,36.6%,47.5%,42.9%,57.4%,47.1%,37.5%,47.0%,45.5%
2014 (11 matches),,56.3%,51.6%,63.6%,54.5%,57.8%,45.5%,37.5%,50.0%,50.0%
2013 (14 matches),,58.2%,44.0%,45.2%,62.5%,50.7%,47.4%,43.8%,48.7%,43.6%
Career (104 matches),,58.1%,43.9%,50.2%,53.0%,55.4%,46.6%,40.7%,47.1%,47.4%
