Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2016 Istanbul R32,W vs Wickmayer,26.1%,36.2%,59.6%,27.3%,43.2%,59.4%,66.7%,40.0%,0.0%,28.6%,28.6%,60.0%,100.0%,23.5%,0.0%,89
2015 Roland Garros R16,L vs Van Uytvanck,27.1%,35.4%,36.7%,27.6%,41.4%,38.1%,21.4%,33.3%,50.0%,35.7%,35.7%,33.3%,33.3%,25.0%,-,164
2015 Charleston R16,L vs Keys,22.0%,26.8%,26.7%,31.8%,36.4%,20.0%,25.0%,40.0%,33.3%,11.8%,17.6%,33.3%,14.3%,30.0%,0.0%,2
Career (3 matches),,25.3%,33.5%,43.9%,28.4%,41.1%,44.1%,44.0%,37.8%,25.0%,25.0%,26.9%,43.6%,41.2%,25.7%,0.0%,91
