Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,17,7,10,41.2%,15-22,40.5%,145-176,45.2%,3-0,100.0%,2,47.1%,38.9%,0.0%,10.2%,61.9%,57.5%,35.6%,49.2%,44.1%,46.5%,0.87,QF (2x)
2023,51,33,18,64.7%,68-48,58.6%,573-490,53.9%,5-4,55.6%,4,45.0%,50.0%,1.1%,9.2%,63.0%,60.6%,26.8%,48.1%,49.8%,49.0%,0.96,W (W60 Prague)
2022,4,2,2,50.0%,4-6,40.0%,39-54,41.9%,2-0,100.0%,0,,,,,,,,,,,,QF (W80 Oeiras)
2021,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (W100+H Dubai)
2020,3,2,1,66.7%,4-3,57.1%,36-32,52.9%,0-0,-,0,,,,,,,,,,,,QF (W25 Altenkirchen)
2019,16,14,2,87.5%,27-6,81.8%,183-114,61.6%,1-1,50.0%,0,,,,,,,,,,,,W (2x)
2018,25,16,9,64.0%,33-19,63.5%,273-200,57.7%,1-2,33.3%,0,,,,,,,,,,,,W (Focsani $15K)
2017,14,9,5,64.3%,20-10,66.7%,153-119,56.3%,1-1,50.0%,0,,,,,,,,,,,,W (Antalya $15K)
2016,19,12,7,63.2%,25-17,59.5%,201-163,55.2%,0-1,0.0%,0,,,,,,,,,,,,W (Bratislava $25K)
2015,23,15,8,65.2%,32-19,62.7%,259-215,54.6%,2-2,50.0%,0,,,,,,,,,,,,W (Campinas $25K)
2014,60,47,13,78.3%,97-36,72.9%,720-513,58.4%,10-3,76.9%,0,,,,,,,,,,,,W (6x)
2013,32,17,15,53.1%,40-34,54.1%,370-324,53.3%,5-6,45.5%,0,,,,,,,,,,,,SF (2x)
2012,53,39,14,73.6%,80-36,69.0%,602-438,57.9%,4-2,66.7%,0,,,,,,,,,,,,W (4x)
2011,29,20,9,69.0%,38-24,61.3%,307-238,56.3%,2-3,40.0%,0,,,,,,,,,,,,W (Mamaia 25K)
2010,37,23,14,62.2%,50-28,64.1%,397-317,55.6%,2-2,50.0%,0,,,,,,,,,,,,W (Bucharest 10K)
2009,30,18,12,60.0%,41-28,59.4%,340-283,54.6%,5-2,71.4%,0,,,,,,,,,,,,SF (3x)
2008,22,11,11,50.0%,24-25,49.0%,205-220,48.2%,2-2,50.0%,0,,,,,,,,,,,,SF (3x)
2007,38,27,11,71.1%,58-29,66.7%,455-346,56.8%,7-5,58.3%,0,,,,,,,,,,,,W (Galati 10K)
2006,15,9,6,60.0%,20-15,57.1%,177-170,51.0%,3-2,60.0%,0,,,,,,,,,,,,SF (Mallorca 10K)
Career,489,321,168,65.6%,676-407,62.4%,5438-4424,55.1%,55-38,59.1%,6,45.6%,46.7%,0.8%,9.5%,62.6%,59.7%,29.6%,48.4%,48.1%,48.2%,0.93,
