Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1974 US Open F,L vs Connors,2.8,2.7,2.8,38.2%,21.9%,0.0%,100.0%,43.9%,63.6%,0.0,0.0,1.0,6.3
1974 Wimbledon F,L vs Connors,3.1,3.1,3.1,43.9%,37.2%,40.0%,0.0%,45.1%,74.2%,-2.5,-4.0,-5.5,-32.4
1970 US Open F,W vs Roche,2.8,2.6,3.0,52.0%,46.4%,66.7%,100.0%,30.1%,77.9%,10.5,28.4,1.0,10.0
1970 Wimbledon F,L vs Newcombe,3.0,3.2,2.9,47.8%,46.3%,53.3%,40.0%,33.2%,59.9%,4.5,7.6,-3.0,-6.1
1970 New South Wales F,L vs Laver,3.5,3.9,3.2,53.1%,34.0%,51.9%,70.0%,38.4%,61.3%,6.0,6.1,-0.5,-1.0
Career (5 matches),,3.1,3.2,3.0,48.3%,38.6%,50.8%,57.1%,37.6%,65.7%,3.7,6.3,-1.4,-4.9
