Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
1979,207,,,,,,,,,,,,,
1978,34,,40,1842,25,1811,53,1751,26,1800,,,,
1977,11,,14,1950,13,1877,24,1859,17,1854,,,,
1976,13,,33,1862,26,1798,34,1806,27,1786,,,,
1975,6,,24,1916,30,1814,17,1884,14,1877,,,,
1974,9,,10,1998,12,1890,,,6,1970,,,,
1973,6,,7,2009,5,1939,6,1988,7,1945,,,,
