Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1980,6,3,3,50.0%,8-7,53.3%,66-71,48.2%,0-0,-,0,,,,,,,,,,,,R16 (3x)
1979,9,4,5,44.4%,10-9,52.6%,89-90,49.7%,1-1,50.0%,0,,,,,,,,,,,,SF (Brisbane)
1978,38,19,19,50.0%,42-41,50.6%,385-370,51.0%,4-4,50.0%,0,,,,,,,,,,,,SF (2x)
1977,59,39,20,66.1%,87-54,61.7%,703-595,54.2%,10-6,62.5%,0,,,,,,,,,,,,W (Hong Kong)
1976,48,31,17,64.6%,66-44,60.0%,535-446,54.5%,8-0,100.0%,0,,,,,,,,,,,,W (2x)
1975,60,47,13,78.3%,107-34,75.9%,772-517,59.9%,4-8,33.3%,0,,,,,,,,,,,,W (3x)
1974,36,28,8,77.8%,60-28,68.2%,450-339,57.0%,7-6,53.8%,0,,,,,,,,,,,,F (3x)
1973,81,65,16,80.2%,145-45,76.3%,1034-647,61.5%,11-9,55.0%,0,,,,,,,,,,,,W (5x)
1972,72,56,16,77.8%,119-44,73.0%,856-594,59.0%,12-8,60.0%,0,,,,,,,,,,,,W (6x)
1971,109,85,24,78.0%,182-58,75.8%,1314-854,60.6%,13-9,59.1%,0,,,,,,,,,,,,W (9x)
1970,98,76,22,77.6%,175-66,72.6%,1361-972,58.3%,6-3,66.7%,0,,,,,,,,,,,,W (7x)
1969,69,47,22,68.1%,120-71,62.8%,1078-869,55.4%,0-0,-,0,,,,,,,,,,,,W (3x)
1968,62,49,13,79.0%,134-48,73.6%,1012-708,58.8%,0-0,-,0,,,,,,,,,,,,W (5x)
1967,64,44,20,68.8%,85-50,63.0%,766-648,54.2%,0-0,-,0,,,,,,,,,,,,W (8x)
1966,75,54,21,72.0%,92-43,68.1%,1292-1063,54.9%,0-0,-,0,,,,,,,,,,,,W (12x)
1965,83,48,35,57.8%,106-75,58.6%,1143-988,53.6%,0-0,-,0,,,,,,,,,,,,W (7x)
1964,95,63,32,66.3%,134-85,61.2%,1223-1062,53.5%,0-0,-,0,,,,,,,,,,,,W (11x)
1963,115,84,31,73.0%,148-66,69.2%,1340-1075,55.5%,0-0,-,0,,,,,,,,,,,,W (5x)
1962,53,47,6,88.7%,107-33,76.4%,849-606,58.4%,0-0,-,0,,,,,,,,,,,,W (7x)
1961,39,29,10,74.4%,74-34,68.5%,583-437,57.2%,0-0,-,0,,,,,,,,,,,,W (3x)
1960,113,70,43,61.9%,140-97,59.1%,1468-1302,53.0%,0-0,-,0,,,,,,,,,,,,W (3x)
1959,104,69,35,66.3%,162-100,61.8%,1448-1194,54.8%,0-0,-,0,,,,,,,,,,,,W (Brisbane Pro)
1958,99,72,27,72.7%,147-71,67.4%,1280-995,56.3%,0-0,-,0,,,,,,,,,,,,W (2x)
1957,204,103,101,50.5%,262-256,50.6%,2762-2749,50.1%,0-0,-,0,,,,,,,,,,,,W (2x)
1956,21,19,2,90.5%,59-16,78.7%,440-270,62.0%,0-0,-,0,,,,,,,,,,,,W (US Open)
1955,29,27,2,93.1%,81-15,84.4%,568-341,62.5%,0-0,-,0,,,,,,,,,,,,W (Australian Open)
1954,23,18,5,78.3%,58-25,69.9%,468-339,58.0%,0-0,-,0,,,,,,,,,,,,F (Wimbledon)
1953,25,22,3,88.0%,68-21,76.4%,487-308,61.3%,0-0,-,0,,,,,,,,,,,,W (2x)
1952,12,8,4,66.7%,30-15,66.7%,245-174,58.5%,0-0,-,0,,,,,,,,,,,,QF (2x)
1951,1,0,1,0.0%,0-3,0.0%,16-23,41.0%,0-0,-,0,,,,,,,,,,,,R32 (Australian Open)
Career,1902,1326,576,69.7%,3008-1554,65.9%,26033-20646,55.8%,76-54,58.5%,0,,,,,,,,,,,,
