Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
201,Richard Gonzalez [USA],81,120,40.3%,0,0,0,-,1957,1970,0,,,,,,,,,,
164,Rod Laver [AUS],70,94,42.7%,5,3,2,60.0%,1963,1976,0,,,,,,,,,,
130,Pancho Segura [ECU],91,39,70.0%,0,0,0,-,1957,1968,0,,,,,,,,,,
101,Lew Hoad [AUS],69,32,68.3%,0,0,0,-,1955,1968,0,,,,,,,,,,
97,Andres Gimeno [ESP],65,32,67.0%,6,4,2,66.7%,1961,1971,0,,,,,,,,,,
68,Tony Trabert [USA],48,20,70.6%,0,0,0,-,1953,1963,0,,,,,,,,,,
65,Frank Sedgman [AUS],45,20,69.2%,0,0,0,-,1957,1971,0,,,,,,,,,,
57,Earl Butch Buchholz [USA],48,9,84.2%,2,2,0,100.0%,1961,1975,0,,,,,,,,,,
50,Alejandro Olmedo [PER],41,9,82.0%,0,0,0,-,1960,1967,0,,,,,,,,,,
41,Mal Anderson [AUS],33,8,80.5%,1,1,0,100.0%,1956,1973,0,,,,,,,,,,
25,Luis Ayala [CHI],22,3,88.0%,0,0,0,-,1961,1968,0,,,,,,,,,,
25,Jack Kramer [USA],22,3,88.0%,0,0,0,-,1957,1959,0,,,,,,,,,,
23,Marty Riessen [USA],17,6,73.9%,8,5,3,62.5%,1968,1977,0,,,,,,,,,,
22,John Newcombe [AUS],12,10,54.5%,6,1,5,16.7%,1968,1974,0,,,,,,,,,,
21,Fred Stolle [AUS],20,1,95.2%,0,0,0,-,1967,1975,0,,,,,,,,,,
