Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,18,15,3,83.3%,31-10,75.6%,218-153,58.8%,2-0,100.0%,0,,,,,,,,,,,,W (W60 Kyoto)
2021,2,1,1,50.0%,3-3,50.0%,32-32,50.0%,0-1,0.0%,0,,,,,,,,,,,,
2020,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (W60 Kyoto)
2019,2,1,1,50.0%,2-3,40.0%,22-22,50.0%,0-0,-,0,,,,,,,,,,,,R16 (W25 Navi Mumbai)
2018,11,6,5,54.5%,14-13,51.9%,126-122,50.8%,4-1,80.0%,0,,,,,,,,,,,,SF (2x)
2017,18,8,10,44.4%,20-18,52.6%,177-174,50.4%,3-2,60.0%,0,,,,,,,,,,,,SF (Yokohama $25K)
2016,30,17,13,56.7%,35-29,54.7%,321-292,52.4%,4-5,44.4%,3,45.5%,43.8%,0.5%,3.7%,66.8%,54.5%,39.4%,49.5%,46.4%,48.0%,0.92,W (Canberra $25K)
2015,43,29,14,67.4%,60-35,63.2%,472-386,55.0%,4-2,66.7%,0,,,,,,,,,,,,W (2x)
2014,33,16,17,48.5%,35-37,48.6%,321-337,48.8%,4-3,57.1%,0,,,,,,,,,,,,SF (3x)
2013,41,21,20,51.2%,47-45,51.1%,410-419,49.5%,4-5,44.4%,0,,,,,,,,,,,,F (Fort Worth TX 10K)
2012,10,5,5,50.0%,11-11,50.0%,85-97,46.7%,1-0,100.0%,0,,,,,,,,,,,,SF (Kyoto 10K)
2011,7,3,4,42.9%,8-8,50.0%,67-71,48.6%,1-0,100.0%,0,,,,,,,,,,,,R16 (3x)
2010,2,0,2,0.0%,1-4,20.0%,19-27,41.3%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2009,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,0,,,,,,,,,,,,R32 (Kyoto 10K)
Career,219,122,97,55.7%,267-220,54.8%,2286-2157,51.5%,27-19,58.7%,3,45.5%,43.8%,0.5%,3.7%,66.8%,54.5%,39.4%,49.5%,46.4%,48.0%,0.92,
