Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2017 Tokyo F,L vs Diyas,0.0%,-,5.9%,57.1%,4.8%,10.5%,0.0%,10.5%,50.0%,1.5%,33.3%,-52,-33
2016 Tokyo R32,L vs Peterson,0.0%,-,7.5%,41.7%,5.6%,12.8%,0.0%,3.5%,12.5%,1.0%,50.0%,-97,-100
Career (2 matches),,0.0%,-,6.9%,47.4%,5.3%,12.1%,0.0%,5.3%,20.0%,1.2%,42.9%,-82,-75
