Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
13,Andre Agassi [USA],2,11,15.4%,5,1,4,20.0%,1998,2004,13,0.68,14.7%,4.5%,54.3%,70.3%,40.9%,56.9%,29.3%,61.7%,46.7%
9,Justin Gimelstob [USA],4,5,44.4%,4,1,3,25.0%,1999,2005,8,1.04,12.1%,3.3%,59.3%,74.8%,49.8%,64.6%,37.0%,56.1%,30.6%
8,Sjeng Schalken [NED],6,2,75.0%,6,3,3,50.0%,1997,2003,7,1.14,11.8%,4.1%,56.5%,76.8%,49.8%,65.1%,39.9%,72.7%,32.9%
7,Tim Henman [GBR],3,4,42.9%,2,2,0,100.0%,1998,2006,7,0.86,7.0%,5.9%,51.7%,66.7%,47.7%,57.5%,36.3%,60.6%,34.0%
7,Michael Chang [USA],4,3,57.1%,3,3,0,100.0%,1997,2002,7,0.91,16.7%,3.4%,58.4%,73.4%,53.9%,65.3%,31.4%,76.7%,57.1%
7,Lleyton Hewitt [AUS],3,4,42.9%,2,1,1,50.0%,1999,2002,7,0.92,14.1%,4.3%,53.2%,75.6%,46.3%,61.9%,35.1%,68.3%,46.2%
6,Jiri Novak [CZE],4,2,66.7%,2,2,0,100.0%,1999,2005,6,1.12,14.4%,3.3%,49.1%,77.4%,49.5%,63.2%,41.2%,68.4%,58.6%
6,Stefan Koubek [AUT],4,2,66.7%,1,0,1,0.0%,1999,2004,6,1.05,13.7%,4.7%,61.2%,76.9%,45.7%,64.8%,37.0%,68.4%,48.6%
6,Sebastien Grosjean [FRA],0,6,0.0%,3,0,3,0.0%,1999,2004,6,0.73,9.8%,4.6%,53.3%,73.3%,42.5%,58.9%,29.8%,55.1%,29.2%
6,Nicolas Kiefer [GER],4,2,66.7%,1,1,0,100.0%,1998,2004,6,1.21,13.6%,6.7%,55.8%,79.2%,46.9%,64.9%,42.3%,66.7%,42.9%
6,Thomas Enqvist [SWE],4,2,66.7%,7,3,4,42.9%,1999,2003,6,1.09,21.5%,5.0%,55.8%,84.5%,47.8%,68.3%,34.5%,56.7%,64.3%
6,Rainer Schuettler [GER],2,4,33.3%,3,2,1,66.7%,1998,2003,6,0.99,12.5%,3.1%,51.3%,72.2%,48.2%,60.5%,39.0%,66.7%,51.4%
6,Cecil Mamiit [PHI],1,5,16.7%,1,0,1,0.0%,1996,2000,1,1.83,15.2%,2.2%,50.0%,73.9%,69.6%,71.7%,51.9%,50.0%,50.0%
5,Paul Goldstein [USA],3,2,60.0%,1,1,0,100.0%,2000,2007,3,1.50,19.0%,3.2%,57.9%,79.7%,57.0%,70.1%,44.8%,75.0%,43.3%
5,Mardy Fish [USA],3,2,60.0%,2,1,1,50.0%,2000,2005,5,0.99,15.8%,5.0%,54.1%,76.2%,50.7%,64.5%,35.1%,61.1%,48.3%
