Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2007,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,1,72.7%,9.1%,10.2%,6.8%,55.9%,78.8%,38.5%,61.0%,21.1%,41.4%,0.54,R32 (Houston)
2006,2,1,1,50.0%,2-3,40.0%,18-21,46.2%,0-0,-,2,65.0%,26.3%,17.4%,10.6%,49.2%,73.8%,43.3%,58.3%,40.0%,49.6%,0.96,R16 (Washington)
2005,15,5,10,33.3%,12-24,33.3%,163-196,45.4%,4-3,57.1%,15,81.0%,10.1%,15.7%,5.0%,56.3%,77.5%,46.6%,64.0%,31.9%,48.2%,0.89,QF (Memphis)
2004,43,18,25,41.9%,47-58,44.8%,521-547,48.8%,13-11,54.2%,43,79.4%,17.4%,14.9%,3.9%,58.7%,76.2%,46.4%,63.9%,34.6%,49.4%,0.96,QF (4x)
2003,42,18,24,42.9%,46-56,45.1%,500-508,49.6%,8-9,47.1%,38,78.2%,20.1%,12.9%,3.9%,56.1%,74.8%,47.7%,62.9%,35.3%,49.5%,0.95,W (Delray Beach)
2002,59,32,27,54.2%,77-67,53.5%,752-681,52.5%,12-14,46.2%,58,82.2%,22.9%,14.4%,3.9%,55.8%,77.2%,50.5%,65.4%,37.3%,51.3%,1.08,F (2x)
2001,62,36,26,58.1%,84-60,58.3%,767-679,53.0%,11-13,45.8%,58,82.8%,22.6%,13.6%,4.6%,55.3%,75.2%,49.9%,63.9%,37.4%,51.0%,1.04,W (Delray Beach)
2000,61,33,28,54.1%,85-70,54.8%,821-735,52.8%,11-19,36.7%,58,85.8%,19.9%,15.3%,4.8%,54.8%,79.4%,52.2%,67.1%,36.2%,51.5%,1.10,F (Los Angeles)
1999,50,25,25,50.0%,64-61,51.2%,625-595,51.2%,11-9,55.0%,50,80.8%,21.0%,11.8%,4.0%,55.4%,76.5%,48.7%,64.1%,36.5%,50.5%,1.02,W (Scottsdale)
1998,56,32,24,57.1%,74-66,52.9%,718-671,51.7%,11-14,44.0%,53,78.2%,24.0%,12.5%,4.3%,55.2%,74.7%,48.4%,63.0%,37.6%,50.5%,1.01,SF (2x)
1997,8,3,5,37.5%,6-12,33.3%,80-101,44.2%,3-1,75.0%,8,75.0%,12.4%,9.8%,4.8%,56.6%,71.1%,50.4%,62.1%,34.6%,48.3%,0.91,QF (Auckland)
1995,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,4.3%,7.2%,47.8%,72.7%,47.2%,59.4%,27.3%,45.2%,0.67,R64 (Indianapolis)
Career,400,203,197,50.7%,497-481,50.8%,4980-4759,51.1%,84-93,47.5%,385,81.1%,20.6%,13.6%,4.3%,55.8%,76.3%,49.2%,64.3%,36.3%,50.5%,1.02,
