Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2013 Munich R16,L vs Dolgopolov,29.4%,41.2%,59.3%,37.5%,34.6%,51.9%,73.5%,47.9%,28.6%,25.8%,0.0%,25.9%,29.6%,35.0%,115
Career (1 matches),,29.4%,41.2%,59.3%,37.5%,34.6%,51.9%,73.5%,47.9%,28.6%,25.8%,0.0%,25.9%,29.6%,35.0%,115
