Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2017 Roland Garros R128,L vs Kvitova,53.6%,33.3%,12.5%,3/4,2.78,0.0%,52.6%,40.0%,5.3%,2.63,0.0%,76.9%,20.0%,38.5%,3.15,0.0%
2017 ITF Midland R16,W vs Maleckova,70.4%,60.5%,0.0%,0/0,2.34,12.2%,66.7%,59.1%,0.0%,2.30,16.7%,84.2%,62.5%,0.0%,2.44,0.0%
2016 ITF Dothan R32,L vs Muhammad,71.9%,48.8%,0.0%,0/0,2.42,8.1%,75.0%,46.7%,0.0%,2.21,11.5%,78.6%,54.5%,0.0%,2.93,0.0%
Career (3 matches),,65.3%,48.6%,4.2%,42.9%,2.50,7.0%,64.9%,48.6%,1.8%,2.37,9.8%,80.4%,48.6%,10.9%,2.84,0.0%
