Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,7,3,4,42.9%,7-11,38.9%,72-90,44.4%,1-1,50.0%,1,30.8%,46.2%,1.1%,6.5%,60.9%,51.8%,33.3%,44.6%,47.5%,45.9%,0.86,QF (Surprise AZ $25K)
2017,16,7,9,43.8%,19-21,47.5%,182-184,49.7%,1-3,25.0%,4,68.8%,48.0%,1.9%,5.1%,68.4%,66.2%,40.0%,57.9%,49.0%,53.2%,1.16,SF (2x)
2016,17,6,11,35.3%,15-23,39.5%,163-189,46.3%,1-2,33.3%,3,71.1%,31.6%,5.9%,6.3%,66.5%,71.1%,38.8%,60.3%,42.9%,51.6%,1.08,SF (Rancho Santa Fe CA $25K)
2015,33,19,14,57.6%,42-30,58.3%,353-303,53.8%,3-5,37.5%,0,,,,,,,,,,,,W (Raleigh NC $25K)
2014,38,22,16,57.9%,50-35,58.8%,433-357,54.8%,2-5,28.6%,0,,,,,,,,,,,,F (Sacramento CA 50K)
2013,21,12,9,57.1%,25-18,58.1%,201-168,54.5%,3-1,75.0%,0,,,,,,,,,,,,SF (Redding CA 25K)
2012,20,8,12,40.0%,19-25,43.2%,190-192,49.7%,0-0,-,0,,,,,,,,,,,,W (Rancho Santa Fe CA 25K)
2011,44,25,19,56.8%,55-40,57.9%,469-400,54.0%,4-8,33.3%,0,,,,,,,,,,,,W (Redding CA 25K)
2010,20,9,11,45.0%,17-23,42.5%,172-190,47.5%,2-2,50.0%,0,,,,,,,,,,,,SF (Indian Harbour Beach FL 50K)
2009,4,1,3,25.0%,3-7,30.0%,45-51,46.9%,0-2,0.0%,0,,,,,,,,,,,,R16 (Toronto 50K)
2008,7,2,5,28.6%,5-10,33.3%,62-75,45.3%,1-1,50.0%,0,,,,,,,,,,,,R16 (2x)
2007,6,2,4,33.3%,4-9,30.8%,54-65,45.4%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
Career,233,116,117,49.8%,261-252,50.9%,2396-2264,51.4%,18-31,36.7%,8,64.6%,41.6%,3.2%,5.7%,66.6%,66.1%,38.4%,56.9%,46.6%,51.7%,1.08,
