Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Kristyna Pliskova [CZE],2,4,33.3%,0,0,0,-,2010,2016,1,0.98,4.2%,5.2%,58.3%,64.3%,55.0%,60.4%,38.8%,50.0%,30.0%
6,Amy Bowtell [IRL],5,1,83.3%,1,1,0,100.0%,2010,2014,0,,,,,,,,,,
5,Laura Robson [GBR],2,3,40.0%,1,1,0,100.0%,2008,2019,0,,,,,,,,,,
4,Robin Anderson [USA],1,3,25.0%,1,0,1,0.0%,2013,2024,0,,,,,,,,,,
4,Catherine Harrison [USA],0,4,0.0%,0,0,0,-,2018,2021,1,0.89,4.2%,12.6%,51.6%,59.2%,34.8%,47.4%,46.9%,52.9%,42.9%
4,Victoria Rodriguez [MEX],1,3,25.0%,2,1,1,50.0%,2013,2020,1,0.83,0.0%,17.0%,50.0%,58.0%,32.0%,45.0%,45.5%,42.9%,30.8%
4,Miharu Imanishi [JPN],2,2,50.0%,0,0,0,-,2013,2019,1,1.43,3.4%,1.7%,48.3%,67.9%,56.7%,62.1%,54.2%,83.3%,83.3%
4,Johanna Konta [GBR],0,4,0.0%,1,0,1,0.0%,2011,2017,1,0.38,1.5%,14.7%,50.0%,55.9%,38.2%,47.1%,20.0%,71.4%,0.0%
4,Naomi Broady [GBR],1,3,25.0%,1,0,1,0.0%,2013,2017,0,,,,,,,,,,
4,Lisa Whybourn [GBR],2,2,50.0%,2,0,2,0.0%,2010,2015,0,,,,,,,,,,
4,An Sophie Mestach [BEL],1,3,25.0%,3,2,1,66.7%,2013,2014,0,,,,,,,,,,
4,Irena Pavlovic [FRA],4,0,100.0%,1,0,1,0.0%,2008,2013,0,,,,,,,,,,
3,Usue Maitane Arconada [USA],1,2,33.3%,1,0,1,0.0%,2016,2024,1,0.95,3.2%,13.5%,51.6%,64.6%,36.1%,50.8%,46.7%,55.6%,46.2%
3,Samantha Murray [GBR],1,2,33.3%,1,0,1,0.0%,2010,2022,0,,,,,,,,,,
3,Jessika Ponchet [FRA],1,2,33.3%,2,1,1,50.0%,2018,2022,0,,,,,,,,,,
