Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Sunderland SF,L vs Dart,40% (2/5),27% (4/15),1/2,0/0,27% (3/11),3/5,3/4,- (0/0),- (0/0)
2019 W25 Sunderland QF,W vs Dodin,73% (8/11),80% (4/5),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Sunderland R16,W vs Morderger,100% (4/4),62% (8/13),2/3,1/2,38% (3/8),0/0,0/0,- (0/0),- (0/0)
2019 W25 Sunderland R32,W vs Ponchet,50% (8/16),33% (4/12),2/5,1/1,45% (5/11),3/4,2/2,25% (2/8),88% (7/8)
2019 W25 Bolton R32,L vs Anderson,58% (7/12),75% (6/8),2/4,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Trnava R16,L vs Allertova,50% (9/18),60% (6/10),1/1,0/0,36% (4/11),0/2,0/1,25% (1/4),20% (1/5)
2019 W25 Trnava R32,W vs Kolodziejova,47% (8/17),56% (5/9),2/2,1/1,86% (12/14),0/0,0/0,- (0/0),- (0/0)
2017 Toronto $60K R32,L vs Rodriguez,50% (2/4),25% (2/8),0/0,0/0,67% (12/18),2/4,1/2,- (0/0),- (0/0)
2017 Saguenay $60K R16,L vs Di Lorenzo,83% (5/6),20% (1/5),0/0,0/0,50% (4/8),4/6,4/5,- (0/0),- (0/0)
2017 Saguenay $60K R32,W vs Anderson,50% (8/16),57% (4/7),2/2,1/1,80% (8/10),0/0,0/0,- (0/0),- (0/0)
2017 Florence SC $25K R16,L vs Sadikovic,78% (7/9),67% (8/12),1/1,0/0,13% (1/8),0/2,0/1,- (0/0),- (0/0)
2017 Florence SC $25K R32,W vs Chang,50% (5/10),70% (7/10),2/4,1/3,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2017 Sumter SC $25K R32,L vs Tatishvili,36% (4/11),50% (6/12),0/0,0/0,30% (3/10),1/3,1/2,25% (1/4),0% (0/4)
2017 Stillwater OK $25K R32,L vs Collins,33% (4/12),83% (5/6),1/3,0/0,60% (12/20),4/6,4/5,- (0/0),- (0/0)
2017 Albuquerque NM $80K QF,L vs Reix,67% (8/12),50% (2/4),0/0,0/0,64% (7/11),1/3,1/2,- (0/0),- (0/0)
2017 Albuquerque NM $80K R16,W vs Rodgers,50% (7/14),75% (9/12),2/2,1/1,53% (9/17),3/4,0/0,- (0/0),- (0/0)
2017 Albuquerque NM $80K R32,W vs Bouzkova,50% (7/14),38% (5/13),2/7,1/1,50% (3/6),0/0,0/0,60% (3/5),100% (4/4)
2017 Naiman $25K R32,L vs Thandi,50% (7/14),50% (2/4),0/0,0/0,57% (4/7),3/5,2/3,17% (1/6),67% (4/6)
2017 Surbiton $100K R32,L vs Broady,25% (2/8),33% (3/9),0/0,0/0,33% (3/9),2/4,0/1,- (0/0),- (0/0)
2017 Zhuhai $60K R16,L vs Hsieh,75% (3/4),33% (5/15),1/3,0/0,47% (8/17),3/5,2/3,- (0/0),- (0/0)
2019 (7 matches),,55.4%,51.4%,63.2%,83.3%,49.2%,54.5%,71.4%,25.0%,61.5%
2017 (22 matches),,55.1%,50.2%,53.1%,64.7%,51.8%,50.0%,62.1%,41.9%,50.0%
2016 (31 matches),,57.3%,47.5%,47.7%,69.2%,54.2%,41.8%,43.5%,66.7%,39.1%
2015 (5 matches),,52.6%,54.2%,46.7%,100.0%,51.2%,44.4%,60.0%,62.5%,50.0%
2014 (14 matches),,55.6%,50.3%,75.0%,87.5%,57.1%,36.0%,41.7%,57.5%,43.9%
Career (113 matches),,56.7%,49.0%,54.2%,70.0%,53.3%,44.5%,53.3%,56.7%,48.4%
