Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2016 Wimbledon R64,L vs Kuznetsova,89.1,95.1,6.6,96.6,94.5,107,80,81.9,6.4,84.0,70.0,96,66
2014 Wimbledon R128,L vs Zvonareva,82.5,87.7,7.7,,,106,69,73.1,6.5,,,86,61
Career (2 matches),,85.0,90.2,7.3,96.6,94.5,107,69,76.9,6.4,84.0,70.0,96,61
