Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Sunderland SF,L vs Dart,64% (7/11),57% (4/7),2/8,80% (8/10),0% (0/8),1/3,0/1,0/0,0/0,0/0
2019 W25 Sunderland QF,W vs Dodin,40% (4/10),100% (4/4),0/2,30% (3/10),33% (1/3),2/4,2/3,0/0,1/1,0/0
2019 W25 Sunderland R16,W vs Morderger,80% (8/10),100% (8/8),5/5,56% (5/9),0% (0/5),4/7,1/2,0/0,0/1,0/0
2019 W25 Sunderland R32,W vs Ponchet,38% (5/13),80% (4/5),0/5,57% (8/14),25% (2/8),3/4,1/1,4/5,1/1,4/4
2019 W25 Bolton R32,L vs Anderson,70% (7/10),86% (6/7),1/2,33% (3/9),33% (1/3),3/5,1/1,1/1,0/0,0/0
2019 W25 Trnava R16,L vs Allertova,40% (6/15),100% (6/6),3/6,56% (9/16),22% (2/9),2/5,0/1,1/2,0/0,0/1
2019 W25 Trnava R32,W vs Kolodziejova,50% (5/10),100% (5/5),2/2,50% (5/10),60% (3/5),5/5,2/2,1/1,1/1,0/0
2017 Toronto $60K R32,L vs Rodriguez,50% (4/8),50% (2/4),1/4,88% (7/8),14% (1/7),2/2,0/0,0/2,0/0,0/1
2017 Saguenay $60K R16,L vs Di Lorenzo,33% (3/9),33% (1/3),1/4,56% (5/9),20% (1/5),1/1,0/0,1/1,0/0,1/1
2017 Saguenay $60K R32,W vs Anderson,56% (5/9),80% (4/5),2/2,30% (3/10),33% (1/3),3/3,1/1,0/0,1/1,0/0
2017 Florence SC $25K R16,L vs Sadikovic,60% (9/15),89% (8/9),2/6,50% (7/14),0% (0/7),5/7,0/0,1/2,0/0,1/1
2017 Florence SC $25K R32,W vs Chang,88% (7/8),100% (7/7),3/3,38% (3/8),0% (0/3),4/6,1/2,0/0,1/1,0/0
2017 Sumter SC $25K R32,L vs Tatishvili,73% (8/11),75% (6/8),2/6,64% (7/11),0% (0/7),1/5,0/0,0/1,0/0,0/1
2017 Stillwater OK $25K R32,L vs Collins,38% (5/13),100% (5/5),3/7,83% (10/12),20% (2/10),2/5,1/2,1/2,0/0,1/1
2017 Albuquerque NM $80K QF,L vs Reix,25% (3/12),67% (2/3),1/2,58% (7/12),43% (3/7),1/2,0/0,2/4,0/0,1/2
2017 Albuquerque NM $80K R16,W vs Rodgers,71% (10/14),90% (9/10),5/7,67% (10/15),20% (2/10),4/9,2/3,0/1,1/1,0/0
2017 Albuquerque NM $80K R32,W vs Bouzkova,64% (7/11),71% (5/7),1/3,40% (4/10),25% (1/4),1/4,0/0,0/0,0/0,0/0
2017 Naiman $25K R32,L vs Thandi,27% (3/11),67% (2/3),0/3,40% (4/10),25% (1/4),1/2,0/0,1/1,0/0,0/0
2017 Surbiton $100K R32,L vs Broady,56% (5/9),60% (3/5),3/5,75% (6/8),0% (0/6),2/3,0/0,1/2,0/0,1/1
2017 Zhuhai $60K R16,L vs Hsieh,58% (7/12),71% (5/7),3/8,75% (9/12),0% (0/9),1/4,0/1,0/1,0/0,0/0
2019 (7 matches),,53.2%,88.1%,43.3%,52.6%,22.0%,60.6%,63.6%,77.8%,75.0%,80.0%
2017 (22 matches),,57.6%,80.3%,47.9%,54.9%,17.7%,57.3%,70.6%,45.8%,100.0%,66.7%
2016 (31 matches),,56.5%,81.8%,47.9%,49.6%,22.2%,64.5%,74.3%,58.6%,66.7%,53.8%
2015 (5 matches),,58.0%,89.7%,50.0%,56.9%,27.6%,56.5%,60.0%,50.0%,100.0%,66.7%
2014 (14 matches),,58.0%,79.6%,56.5%,50.9%,18.6%,63.9%,47.6%,46.2%,44.4%,33.3%
Career (113 matches),,54.9%,81.5%,45.4%,50.3%,20.9%,62.2%,68.4%,58.1%,69.4%,56.3%
